"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-22T17:46:21Z"
"Version","20250522174621"
"OfferCode","ElasticMapReduce"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","Instance Family","usageType","operation","Compute","ComputeProvider","MeterUnit","Region Code","serviceName","Software Type"
"TGEJEJPK4GRR9YV4","JRTCKXETXF","TGEJEJPK4GRR9YV4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.097695 per hour for EMR r6idn.xlarge","2025-05-01","0","Inf","Hrs","0.0976950000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6idn.xlarge","Memory optimized","BoxUsage:r6idn.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"TJM4X6QEYXTHE72S","JRTCKXETXF","TJM4X6QEYXTHE72S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1728 per hour for EMR m6a.4xlarge","2025-05-01","0","Inf","Hrs","0.1728000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6a.4xlarge","General purpose","BoxUsage:m6a.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"TJS2PNXVN22E5KG8","JRTCKXETXF","TJS2PNXVN22E5KG8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.4992 per hour for EMR c7gn.8xlarge","2025-05-01","0","Inf","Hrs","0.4992000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c7gn.8xlarge","Compute optimized","BoxUsage:c7gn.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"TMPZP67GF8JS7WEU","JRTCKXETXF","TMPZP67GF8JS7WEU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.8942975 per hour for EMR g6e.16xlarge","2025-05-01","0","Inf","Hrs","1.8942975000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","g6e.16xlarge","Accelerated Computing","BoxUsage:g6e.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"TMX8E4BY6EYDNJUJ","JRTCKXETXF","TMX8E4BY6EYDNJUJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR m5.8xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5.8xlarge","General purpose","BoxUsage:m5.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"TN29FWY3HDTGYT6W","JRTCKXETXF","TN29FWY3HDTGYT6W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.34  per hour for EMR c6i.8xlarge","2025-05-01","0","Inf","Hrs","0.3400000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6i.8xlarge","Compute optimized","BoxUsage:c6i.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"TNNU44HB3A3QGPFS","JRTCKXETXF","TNNU44HB3A3QGPFS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1728 per hour for EMR c6gn.4xlarge","2025-05-01","0","Inf","Hrs","0.1728000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6gn.4xlarge","Compute optimized","BoxUsage:c6gn.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"TS3RCZ97XQWYFR78","JRTCKXETXF","TS3RCZ97XQWYFR78.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.026 per hour for EMR c3.large with Karma","2025-05-01","0","Inf","Hrs","0.0260000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c3.large","Compute optimized","KarmaBoxUsage:c3.large","",,,,"us-east-1","Amazon Elastic MapReduce","Karmasphere"
"TTQ7TKDWRN2RXJ62","JRTCKXETXF","TTQ7TKDWRN2RXJ62.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.39104 per hour for EMR m7a.24xlarge","2025-05-01","0","Inf","Hrs","1.3910400000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7a.24xlarge","General purpose","BoxUsage:m7a.24xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"TTZH2KUPFGYWJEHD","JRTCKXETXF","TTZH2KUPFGYWJEHD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR r5dn.12xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r5dn.12xlarge","Memory optimized","BoxUsage:r5dn.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"TXEDVZSJTD738NB3","JRTCKXETXF","TXEDVZSJTD738NB3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.082575 per hour for EMR m5zn.xlarge","2025-05-01","0","Inf","Hrs","0.0825750000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5zn.xlarge","General purpose","BoxUsage:m5zn.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"TYQSKJFNEYVVXSQ5","JRTCKXETXF","TYQSKJFNEYVVXSQ5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0847875 per hour for EMR c7i-flex.2xlarge","2025-05-01","0","Inf","Hrs","0.0847875000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c7i-flex.2xlarge","Compute optimized","BoxUsage:c7i-flex.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"U25CR8ZGM4PTSYGM","JRTCKXETXF","U25CR8ZGM4PTSYGM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.52704 per hour for EMR r8gd.48xlarge","2025-05-01","0","Inf","Hrs","3.5270400000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r8gd.48xlarge","Memory optimized","BoxUsage:r8gd.48xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"U4BHDW8G4V4TM7N9","JRTCKXETXF","U4BHDW8G4V4TM7N9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.169575 per hour for EMR c7i-flex.4xlarge","2025-05-01","0","Inf","Hrs","0.1695750000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c7i-flex.4xlarge","Compute optimized","BoxUsage:c7i-flex.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"U546SAU3E4G3E25C","JRTCKXETXF","U546SAU3E4G3E25C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR r5dn.4xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r5dn.4xlarge","Memory optimized","BoxUsage:r5dn.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"U5EGTRFNEGVPE5NT","JRTCKXETXF","U5EGTRFNEGVPE5NT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.005 per hour for EMR t1.micro with M5","2025-05-01","0","Inf","Hrs","0.0050000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","t1.micro","General purpose","M5BoxUsage:t1.micro","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M5"
"U5FSA9Z8Z38999XF","JRTCKXETXF","U5FSA9Z8Z38999XF.JRTCKXETXF.6YS6EN2CT7","OnDemand","0.036250 USD per hour for EMR c7g.xlarge","2025-05-01","0","Inf","Hrs","0.0362500000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c7g.xlarge","Compute optimized","BoxUsage:c7g.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"U9CEW8M9T2PBQRH8","JRTCKXETXF","U9CEW8M9T2PBQRH8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.8984 per hour for EMR m6id.32xlarge","2025-05-01","0","Inf","Hrs","1.8984000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6id.32xlarge","General purpose","BoxUsage:m6id.32xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"U9EA56C9WC6PRTYJ","JRTCKXETXF","U9EA56C9WC6PRTYJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.158 per hour for EMR c3.xlarge with M7","2025-05-01","0","Inf","Hrs","0.1580000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c3.xlarge","Compute optimized","M7BoxUsage:c3.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M7"
"U9EE5TFMFWH8EGPP","JRTCKXETXF","U9EE5TFMFWH8EGPP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR r5ad.8xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r5ad.8xlarge","Memory optimized","BoxUsage:r5ad.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UAFNSCBSTH7UQE8T","JRTCKXETXF","UAFNSCBSTH7UQE8T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.19152 per hour for EMR m7i-flex.4xlarge","2025-05-01","0","Inf","Hrs","0.1915200000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7i-flex.4xlarge","General purpose","BoxUsage:m7i-flex.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UBE5VFRY3J3VSSD5","JRTCKXETXF","UBE5VFRY3J3VSSD5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.11592 per hour for EMR m7a.2xlarge","2025-05-01","0","Inf","Hrs","0.1159200000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7a.2xlarge","General purpose","BoxUsage:m7a.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UC436KB359322S5D","JRTCKXETXF","UC436KB359322S5D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR m5d.12xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5d.12xlarge","General purpose","BoxUsage:m5d.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UCRJG35GCWJ332Z9","JRTCKXETXF","UCRJG35GCWJ332Z9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.022 per hour for EMR m1.medium","2025-05-01","0","Inf","Hrs","0.0220000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m1.medium","General purpose","BoxUsage:m1.medium","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UD6J8A7U9XQYJ2AU","JRTCKXETXF","UD6J8A7U9XQYJ2AU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.238 per hour for EMR m1.xlarge with M7","2025-05-01","0","Inf","Hrs","0.2380000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m1.xlarge","General purpose","M7BoxUsage:m1.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M7"
"UDDCER84M7V3TAFY","JRTCKXETXF","UDDCER84M7V3TAFY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.108 per hour for EMR c5n.2xlarge","2025-05-01","0","Inf","Hrs","0.1080000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c5n.2xlarge","Compute optimized","BoxUsage:c5n.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UFUJQEBFYGGZAQ57","JRTCKXETXF","UFUJQEBFYGGZAQ57.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.234 per hour for EMR h1.4xlarge","2025-05-01","0","Inf","Hrs","0.2340000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","h1.4xlarge","Storage optimized","BoxUsage:h1.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UHKVD8QPRZC9MWN2","JRTCKXETXF","UHKVD8QPRZC9MWN2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR g3.16xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","g3.16xlarge","GPU instance","BoxUsage:g3.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UHNK9KTCAA97FWKB","JRTCKXETXF","UHNK9KTCAA97FWKB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.85472 per hour for EMR m7a.32xlarge","2025-05-01","0","Inf","Hrs","1.8547200000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7a.32xlarge","General purpose","BoxUsage:m7a.32xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UJBMCXWH3EHRUWHR","JRTCKXETXF","UJBMCXWH3EHRUWHR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.048 per hour for EMR c5d.xlarge","2025-05-01","0","Inf","Hrs","0.0480000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c5d.xlarge","Compute optimized","BoxUsage:c5d.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UJEB2WCEP9BEWCS3","JRTCKXETXF","UJEB2WCEP9BEWCS3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR p3.16xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","p3.16xlarge","GPU instance","BoxUsage:p3.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UKJV2HRW6HM7C7D3","JRTCKXETXF","UKJV2HRW6HM7C7D3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1134  per hour for EMR r6a.2xlarge","2025-05-01","0","Inf","Hrs","0.1134000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6a.2xlarge","Memory optimized","BoxUsage:r6a.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UKVUYZJW57WHNQA3","JRTCKXETXF","UKVUYZJW57WHNQA3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.02 per hour for EMR cc1.4xlarge with Hunk","2025-05-01","0","Inf","Hrs","1.0200000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","cc1.4xlarge","Compute optimized","HunkBoxUsage:cc1.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Hunk"
"UM6AZ6MXDZARGYRB","JRTCKXETXF","UM6AZ6MXDZARGYRB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.334 per hour for EMR x2gd.4xlarge","2025-05-01","0","Inf","Hrs","0.3340000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","x2gd.4xlarge","Memory optimized","BoxUsage:x2gd.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UQNDJKXPTVJG5NKT","JRTCKXETXF","UQNDJKXPTVJG5NKT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2268 per hour for EMR c6in.4xlarge","2025-05-01","0","Inf","Hrs","0.2268000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6in.4xlarge","Compute optimized","BoxUsage:c6in.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"URSE2EX4S4X7WQMT","JRTCKXETXF","URSE2EX4S4X7WQMT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.6865 USD per hour for EMR i4i.8xlarge","2025-05-01","0","Inf","Hrs","0.6865000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","i4i.8xlarge","Storage optimized","BoxUsage:i4i.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"USDW42WZ6DBZMJT6","JRTCKXETXF","USDW42WZ6DBZMJT6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$24.58 per hour for EMR p5.48xlarge","2025-05-01","0","Inf","Hrs","24.5800000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","p5.48xlarge","GPU instance","BoxUsage:p5.48xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"USPWJAHEPAY6P5GG","JRTCKXETXF","USPWJAHEPAY6P5GG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.6048 per hour for EMR c6id.12xlarge","2025-05-01","0","Inf","Hrs","0.6048000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6id.12xlarge","Compute optimized","BoxUsage:c6id.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"UT5GMCBJYC66MV7Y","JRTCKXETXF","UT5GMCBJYC66MV7Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.89 per hour for EMR m3.2xlarge with Hunk","2025-05-01","0","Inf","Hrs","0.8900000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m3.2xlarge","General purpose","HunkBoxUsage:m3.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Hunk"
"UYM3UNUN48EBEJ8X","JRTCKXETXF","UYM3UNUN48EBEJ8X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.4032 per hour for EMR m7i.8xlarge","2025-05-01","0","Inf","Hrs","0.4032000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7i.8xlarge","General purpose","BoxUsage:m7i.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"V2G7M3J5BZB27AD2","JRTCKXETXF","V2G7M3J5BZB27AD2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.5632 per hour for EMR x8g.16xlarge","2025-05-01","0","Inf","Hrs","1.5632000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","x8g.16xlarge","Memory optimized","BoxUsage:x8g.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"V2PM75H29GFP5AWR","JRTCKXETXF","V2PM75H29GFP5AWR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.512  per hour for EMR r6i.24xlarge","2025-05-01","0","Inf","Hrs","1.5120000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6i.24xlarge","Memory optimized","BoxUsage:r6i.24xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"V5F73Y83R49BUZSX","JRTCKXETXF","V5F73Y83R49BUZSX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27215 per hour for EMR r7gd.4xlarge","2025-05-01","0","Inf","Hrs","0.2721500000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r7gd.4xlarge","Memory optimized","BoxUsage:r7gd.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"V5FSS2G53UPAWFEQ","JRTCKXETXF","V5FSS2G53UPAWFEQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.02 per hour for EMR m4.10xlarge with Hunk","2025-05-01","0","Inf","Hrs","1.0200000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m4.10xlarge","General purpose","HunkBoxUsage:m4.10xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Hunk"
"V78VDDZ8F97WB9UJ","JRTCKXETXF","V78VDDZ8F97WB9UJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR g4dn.12xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","g4dn.12xlarge","GPU instance","BoxUsage:g4dn.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"V92BE7JRE88DGRBY","JRTCKXETXF","V92BE7JRE88DGRBY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.91424 per hour for EMR c8g.48xlarge","2025-05-01","0","Inf","Hrs","1.9142400000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c8g.48xlarge","Compute optimized","BoxUsage:c8g.48xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VAFRJPA37TZTREQH","JRTCKXETXF","VAFRJPA37TZTREQH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.23552 per hour for EMR i4g.16xlarge","2025-05-01","0","Inf","Hrs","1.2355200000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","i4g.16xlarge","Storage optimized","BoxUsage:i4g.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VBWB5NMXEZVWB9J3","JRTCKXETXF","VBWB5NMXEZVWB9J3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.126  per hour for EMR r6i.2xlarge","2025-05-01","0","Inf","Hrs","0.1260000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6i.2xlarge","Memory optimized","BoxUsage:r6i.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VC6CGMACCM5V36G9","JRTCKXETXF","VC6CGMACCM5V36G9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0385 per hour for EMR c5a.xlarge","2025-05-01","0","Inf","Hrs","0.0385000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c5a.xlarge","Compute optimized","BoxUsage:c5a.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VCSPPE5DCQSTFD7S","JRTCKXETXF","VCSPPE5DCQSTFD7S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.126 per hour for EMR r5.2xlarge","2025-05-01","0","Inf","Hrs","0.1260000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r5.2xlarge","Memory optimized","BoxUsage:r5.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VDZVWNDZ9CNN3P9F","JRTCKXETXF","VDZVWNDZ9CNN3P9F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.576  per hour for EMR m6i.12xlarge","2025-05-01","0","Inf","Hrs","0.5760000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6i.12xlarge","General purpose","BoxUsage:m6i.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VFW89NVERWYEKTUB","JRTCKXETXF","VFW89NVERWYEKTUB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR m5.12xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5.12xlarge","General purpose","BoxUsage:m5.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VFYMEY8SQM4Q2QUU","JRTCKXETXF","VFYMEY8SQM4Q2QUU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.068 per hour for EMR m5dn.xlarge","2025-05-01","0","Inf","Hrs","0.0680000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5dn.xlarge","General purpose","BoxUsage:m5dn.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VG75H8RZ72NC2ED8","JRTCKXETXF","VG75H8RZ72NC2ED8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.3616 per hour for EMR m6gd.8xlarge","2025-05-01","0","Inf","Hrs","0.3616000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6gd.8xlarge","General purpose","BoxUsage:m6gd.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VHKTRQKA3J8EC4BA","JRTCKXETXF","VHKTRQKA3J8EC4BA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.35152 per hour for EMR c8gd.48xlarge","2025-05-01","0","Inf","Hrs","2.3515200000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c8gd.48xlarge","Compute optimized","BoxUsage:c8gd.48xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VHRJJTBSVPFDVF7E","JRTCKXETXF","VHRJJTBSVPFDVF7E.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0624 per hour for EMR c7gn.xlarge","2025-05-01","0","Inf","Hrs","0.0624000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c7gn.xlarge","Compute optimized","BoxUsage:c7gn.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VJ8KGH7HDHPJS3JD","JRTCKXETXF","VJ8KGH7HDHPJS3JD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0756 per hour for EMR r6id.xlarge","2025-05-01","0","Inf","Hrs","0.0756000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6id.xlarge","Memory optimized","BoxUsage:r6id.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VJQXNYZM4WDPUSQ9","JRTCKXETXF","VJQXNYZM4WDPUSQ9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR r4.16xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r4.16xlarge","Memory optimized","BoxUsage:r4.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VM9GWNAE267FC72M","JRTCKXETXF","VM9GWNAE267FC72M.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.536  per hour for EMR m6i.32xlarge","2025-05-01","0","Inf","Hrs","1.5360000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6i.32xlarge","General purpose","BoxUsage:m6i.32xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"VNC5JTHGWHY52XR3","JRTCKXETXF","VNC5JTHGWHY52XR3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.488 per hour for EMR r7iz.16xlarge","2025-05-01","0","Inf","Hrs","1.4880000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r7iz.16xlarge","Memory optimized","BoxUsage:r7iz.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
