"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-01-13T11:11:33Z"
"Version","20250113111133"
"OfferCode","VMwareCloudOnAWS"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Description","Location","Location Type","usageType","operation","BrioProductId","ChargeId","Instance","IsCommitCPSKU","ProductGroupId","ProductSubGroup","Region Code","serviceName","VMWareProductId","VMwareRegion"
"S2QAZDBWN7PMD629","JRTCKXETXF","S2QAZDBWN7PMD629.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - GB of data transferred out to internet","2024-12-01","0","Inf","GB","0.0500000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - GB of data transferred out to internet","US East (N. Virginia)","AWS Region","USE1-DataTransfer-Out-Bytes","VMC-DataTransfer","E69133B61D79408B","VOD-BW-C1",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"SJM7YW4UFAYBYTTB","JRTCKXETXF","SJM7YW4UFAYBYTTB.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to THNO2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to THNO2","US East (N. Virginia)","AWS Region","USE1-THNO2-DataXfer-In","VMC-CreatePrivateVlan","F825C1E6D6934B23","VOD-OB-XYL",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"SWES76DG5FFA3BNS","JRTCKXETXF","SWES76DG5FFA3BNS.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to Asia Pacific (Tokyo)","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to Asia Pacific (Tokyo)","US East (N. Virginia)","AWS Region","USE1-APN1-AWS-Out-Bytes","VMC-DataTransfer","99A5EC9C5EFA4DFF","VOD-BW-DE",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"T9D2SDR4GD925CS7","JRTCKXETXF","T9D2SDR4GD925CS7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS Managed Transit Gateway for AWS Direct Connect Gateway attachments","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS Managed Transit Gateway for AWS Direct Connect Gateway attachments","US East (N. Virginia)","AWS Region","USE1-TransitGateway-DataProcessed","TransitGatewayDirectConnect","C23B14CF4B954E49","VOD-TGW-GD",,"N/A","VMWARE-VMC-AWS","TransitGateway","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"TB878H7MK9P6AM5A","JRTCKXETXF","TB878H7MK9P6AM5A.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - Core Service (1-Node) - Per i4i Host","2024-12-01","0","Inf","Host-hour","13.2246000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - Core Service (1-Node) - Per i4i Host","US East (N. Virginia)","AWS Region","USE1-OneNode:i4i","VMC-RunHost","268772B73E5E4731",,,"false",,,"us-east-1","VMware Cloud on AWS",,
"TMB6XJ9WREA85Q8E","JRTCKXETXF","TMB6XJ9WREA85Q8E.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to CSVA1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to CSVA1","US East (N. Virginia)","AWS Region","USE1-CSVA1-DataXfer-In:dc1","VMC-CreatePrivateVlan","5707A8A57BE44562","VOD-OB-YYN",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"TZD556QMTQQZHNUH","JRTCKXETXF","TZD556QMTQQZHNUH.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - Core Service - Per i4i Host","2024-12-01","0","Inf","Host-hour","13.2246000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - Core Service - Per i4i Host","US East (N. Virginia)","AWS Region","USE1-CoreService:i4i","VMC-RunHost","D44CAFCB2FDF4997",,,"false",,,"us-east-1","VMware Cloud on AWS",,
"TZJW95R8DBC89EKU","JRTCKXETXF","TZJW95R8DBC89EKU.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CSDE1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CSDE1","US East (N. Virginia)","AWS Region","USE1-CSDE1-DataXfer-In","VMC-CreatePrivateVlan","8D65A571C0BD46C1","VOD-OB-XWO",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"U99NMFF627JBX2X7","JRTCKXETXF","U99NMFF627JBX2X7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CGM60","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CGM60","US East (N. Virginia)","AWS Region","USE1-CGM60-DataXfer-In","VMC-CreatePrivateVlan","EE312018EC414231","VOD-OB-XYI",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"VBXFBHFQTTEJXT46","JRTCKXETXF","VBXFBHFQTTEJXT46.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to GSS52","2024-12-01","0","Inf","GB","0.0491000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to GSS52","US East (N. Virginia)","AWS Region","USE1-GSS52-DataXfer-In","VMC-CreatePrivateVlan","330EEDBF40344760","VOD-OB-XWP",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"VEKRTE3GN9SP5EZK","JRTCKXETXF","VEKRTE3GN9SP5EZK.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQRJ2","2024-12-01","0","Inf","GB","0.1107000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQRJ2","US East (N. Virginia)","AWS Region","USE1-EQRJ2-DataXfer-In","VMC-CreatePrivateVlan","621A5371EE1D45B0","VOD-OB-XZO",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"VJYBM9ECK5DDQTFB","JRTCKXETXF","VJYBM9ECK5DDQTFB.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to GbSY6","2024-12-01","0","Inf","GB","0.0600000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to GbSY6","US East (N. Virginia)","AWS Region","USE1-GbSY6-DataXfer-In","VMC-CreatePrivateVlan","3F9EE4B041494F5D","VOD-OB-XYH",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"VPNXFEURQX8R3MAK","JRTCKXETXF","VPNXFEURQX8R3MAK.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS Managed Transit Gateway for VPC attachments","2024-12-01","0","Inf","Attachment-hour","0.0500000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS Managed Transit Gateway for VPC attachments","US East (N. Virginia)","AWS Region","USE1-TransitGateway-Attachment","TransitGatewayVPC","809B602653C646E0","VOD-TGW-AV",,"N/A","VMWARE-VMC-AWS","TransitGateway","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"VRGFNGGDDXN4JHRK","JRTCKXETXF","VRGFNGGDDXN4JHRK.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CSSV2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CSSV2","US East (N. Virginia)","AWS Region","USE1-CSSV2-DataXfer-In","VMC-CreatePrivateVlan","35A9E6E3EA0B4875","VOD-OB-XXE",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"VSQ3736PU4MGHAMU","JRTCKXETXF","VSQ3736PU4MGHAMU.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TCDE2","2024-12-01","0","Inf","GB","0.0600000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TCDE2","US East (N. Virginia)","AWS Region","USE1-TCDE2-DataXfer-In","VMC-CreatePrivateVlan","04C78B79AF474693","VOD-OB-XYV",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"W2MRN3MWFVGERSVJ","JRTCKXETXF","W2MRN3MWFVGERSVJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXM2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXM2","US East (N. Virginia)","AWS Region","USE1-ITXM2-DataXfer-In","VMC-CreatePrivateVlan","56947CE721E04EEA","VOD-OB-XXX",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"W4TCEE5G5MKKFHJA","JRTCKXETXF","W4TCEE5G5MKKFHJA.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ATTC1","2024-12-01","0","Inf","GB","0.0491000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ATTC1","US East (N. Virginia)","AWS Region","USE1-ATTC1-DataXfer-In","VMC-CreatePrivateVlan","F9960910A2864E0D","VOD-OB-XZL",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"WAGE2AY4UZNBJ9SZ","JRTCKXETXF","WAGE2AY4UZNBJ9SZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXM1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ITXM1","US East (N. Virginia)","AWS Region","USE1-ITXM1-DataXfer-In","VMC-CreatePrivateVlan","8FB3E96BAFD345D6","VOD-OB-XXJ",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"WXVV239JU7GPKTMV","JRTCKXETXF","WXVV239JU7GPKTMV.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TCSH","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TCSH","US East (N. Virginia)","AWS Region","USE1-TCSH-DataXfer-In","VMC-CreatePrivateVlan","9121BE201DDD4A2D","VOD-OB-XYF",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"X2BF52BQYXC87YC9","JRTCKXETXF","X2BF52BQYXC87YC9.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to LGKNX","2024-12-01","0","Inf","GB","0.0491000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to LGKNX","US East (N. Virginia)","AWS Region","USE1-LGKNX-DataXfer-In","VMC-CreatePrivateVlan","C03A679D34C648A4","VOD-OB-XYJ",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"XD7HB5CJFV9WEMDX","JRTCKXETXF","XD7HB5CJFV9WEMDX.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to US East (Ohio)","2024-12-01","0","Inf","GB","0.0100000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to US East (Ohio)","US East (N. Virginia)","AWS Region","USE1-USE2-AWS-Out-Bytes","VMC-DataTransfer","E6DEF0466B1B4C66","VOD-BW-DN",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"XSQ7YM9WU2B89W48","JRTCKXETXF","XSQ7YM9WU2B89W48.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to 165HS","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to 165HS","US East (N. Virginia)","AWS Region","USE1-165HS-DataXfer-In:dc1","VMC-CreatePrivateVlan","6F254828E9824050","VOD-OB-YZN",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"YY4HV7JNTA937SYR","JRTCKXETXF","YY4HV7JNTA937SYR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to South America (Sao Paulo)","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to South America (Sao Paulo)","US East (N. Virginia)","AWS Region","USE1-SAE1-AWS-Out-Bytes","VMC-DataTransfer","F0D53B608D644C79","VOD-BW-DK",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"Z3QDXR4JNQRF6UVM","JRTCKXETXF","Z3QDXR4JNQRF6UVM.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to NMBL2","2024-12-01","0","Inf","GB","0.0600000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to NMBL2","US East (N. Virginia)","AWS Region","USE1-NMBL2-DataXfer-In","VMC-CreatePrivateVlan","E2C40A5D7D4A4E1A","VOD-OB-XZX",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"ZFDXCYPNN2AVF6GF","JRTCKXETXF","ZFDXCYPNN2AVF6GF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to EU (Ireland)","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to EU (Ireland)","US East (N. Virginia)","AWS Region","USE1-EU-AWS-Out-Bytes","VMC-DataTransfer","1151D9FBF00B4403","VOD-BW-DI",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"ZUMN2N8Y6D5CKF9C","JRTCKXETXF","ZUMN2N8Y6D5CKF9C.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Elastic IP address attached to a running instance per hour","2024-12-01","0","Inf","Hrs","0.0050000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Elastic IP address attached to a running instance per hour","US East (N. Virginia)","AWS Region","USE1-ElasticIP:AdditionalAddress","VMC-AssociateAddressVPC","CD47A43FC2D94526","VOD-IP-A2",,"N/A","VMWARE-VMC-AWS","ElasticIP","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
