"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-04-16T23:51:21Z"
"Version","20250416235121"
"OfferCode","AWSEndUserMessaging3pFees"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","usageType","operation","Conversation Type","ISO","Message Fee","Message Type","Region Code","serviceName"
"3EDWQUWRXBK5CQGH","JRTCKXETXF","3EDWQUWRXBK5CQGH.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to US Minor Outlying Islands using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-UM-ConversationFee-Marketing","","Marketing","UM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3F2ZCEJSTNWSVVDD","JRTCKXETXF","3F2ZCEJSTNWSVVDD.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Montenegro using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ME-ConversationFee-Service","","Service","ME","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3FYFRYNWXSZ33A4V","JRTCKXETXF","3FYFRYNWXSZ33A4V.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Grenada using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GD-ConversationFee-Authentication","","Authentication","GD","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3KEH55AZCNY2QXEK","JRTCKXETXF","3KEH55AZCNY2QXEK.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Antarctica using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AQ-ConversationFee-Utility","","Utility","AQ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3M8AXC2TNYMCTNPD","JRTCKXETXF","3M8AXC2TNYMCTNPD.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Falkland Islands using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-FK-ConversationFee-Authentication","","Authentication","FK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3MW9ZXGWHYPVNVKS","JRTCKXETXF","3MW9ZXGWHYPVNVKS.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Sierra Leone using Utility template","2025-04-01","0","Inf","Messages","0.0040000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-SL-ConversationFee-Utility","","Utility","SL","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3PGGE24ZHEUFHAYD","JRTCKXETXF","3PGGE24ZHEUFHAYD.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Saint Kitts and Nevis using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KN-ConversationFee-Marketing","","Marketing","KN","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3QQBCT2FJQ4Y92GE","JRTCKXETXF","3QQBCT2FJQ4Y92GE.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Paraguay using Marketing template","2025-04-01","0","Inf","Messages","0.0740000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PY-ConversationFee-Marketing","","Marketing","PY","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3RXPAK6JFT79UMNJ","JRTCKXETXF","3RXPAK6JFT79UMNJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Czech Republic using Utility template","2025-04-01","0","Inf","Messages","0.0353000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CZ-ConversationFee-Utility","","Utility","CZ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3STUSYT7HZYPY25G","JRTCKXETXF","3STUSYT7HZYPY25G.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Bosnia and Herzegovina using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BA-ConversationFee-Authentication","","Authentication","BA","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3VTMXTAUTDVNMP9B","JRTCKXETXF","3VTMXTAUTDVNMP9B.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Palau using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PW-ConversationFee-Marketing","","Marketing","PW","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3X6K68FXBZSFU2B4","JRTCKXETXF","3X6K68FXBZSFU2B4.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to French Southern Territories using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TF-ConversationFee-Utility","","Utility","TF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3XV66M7PMDXAESGA","JRTCKXETXF","3XV66M7PMDXAESGA.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Faroe Islands using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-FO-ConversationFee-Marketing","","Marketing","FO","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3YB5JEA9F5AUTCA7","JRTCKXETXF","3YB5JEA9F5AUTCA7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Kenya using Authentication template","2025-04-01","0","Inf","Messages","0.0144000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KE-ConversationFee-Authentication","","Authentication","KE","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3Z6FG749EYH5YB78","JRTCKXETXF","3Z6FG749EYH5YB78.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Congo using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CG-ConversationFee-Authentication","","Authentication","CG","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"3Z98PFDKVHXR9KQ7","JRTCKXETXF","3Z98PFDKVHXR9KQ7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Virgin Islands using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-VI-ConversationFee-Marketing","","Marketing","VI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"425EKMZ9FENUY9A9","JRTCKXETXF","425EKMZ9FENUY9A9.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Maldives using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MV-ConversationFee-Marketing","","Marketing","MV","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"43ZYBUJUBZ2QBK56","JRTCKXETXF","43ZYBUJUBZ2QBK56.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Guinea-Bissau using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GW-ConversationFee-Service","","Service","GW","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"454RKBWNSNWZE359","JRTCKXETXF","454RKBWNSNWZE359.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to New Caledonia using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NC-ConversationFee-Utility","","Utility","NC","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"46C2FDS3FV8ACTC7","JRTCKXETXF","46C2FDS3FV8ACTC7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Haiti using Authentication template","2025-04-01","0","Inf","Messages","0.0445000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-HT-ConversationFee-Authentication","","Authentication","HT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"46TEUR246PUJR5DW","JRTCKXETXF","46TEUR246PUJR5DW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Tajikistan using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TJ-ConversationFee-Service","","Service","TJ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"48CAE9GHED2PH7ZD","JRTCKXETXF","48CAE9GHED2PH7ZD.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Tuvalu using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TV-ConversationFee-Marketing","","Marketing","TV","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"48WFPGG352F2CUQR","JRTCKXETXF","48WFPGG352F2CUQR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Myanmar using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MM-ConversationFee-Authentication","","Authentication","MM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4A2M3SYTD6ZAKNKF","JRTCKXETXF","4A2M3SYTD6ZAKNKF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to New Caledonia using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NC-ConversationFee-Marketing","","Marketing","NC","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4AKF8P6CE687SZ4B","JRTCKXETXF","4AKF8P6CE687SZ4B.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Curacao using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CW-ConversationFee-Marketing","","Marketing","CW","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4AN3B86XTFZM4FHN","JRTCKXETXF","4AN3B86XTFZM4FHN.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Saint-Martin using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MF-ConversationFee-Service","","Service","MF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4BPKDQNDP7WUV7YM","JRTCKXETXF","4BPKDQNDP7WUV7YM.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Fiji using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-FJ-ConversationFee-Marketing","","Marketing","FJ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4BY9USAHFMJT84T4","JRTCKXETXF","4BY9USAHFMJT84T4.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to El Salvador using Authentication template","2025-04-01","0","Inf","Messages","0.0445000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-SV-ConversationFee-Authentication","","Authentication","SV","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4CEFM73QDVTDXPWW","JRTCKXETXF","4CEFM73QDVTDXPWW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Mexico using Authentication template","2025-04-01","0","Inf","Messages","0.0239000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MX-ConversationFee-Authentication","","Authentication","MX","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4CNS35CHQZDSV484","JRTCKXETXF","4CNS35CHQZDSV484.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to American Samoa using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AS-ConversationFee-Authentication","","Authentication","AS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4CZ3NZ96QVSNPNRA","JRTCKXETXF","4CZ3NZ96QVSNPNRA.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Libya using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LY-ConversationFee-Service","","Service","LY","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4DNYGBRZ7C359DZP","JRTCKXETXF","4DNYGBRZ7C359DZP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Nicaragua using Authentication template","2025-04-01","0","Inf","Messages","0.0445000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NI-ConversationFee-Authentication","","Authentication","NI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4DPWCP33UE4MG93K","JRTCKXETXF","4DPWCP33UE4MG93K.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to China using Authentication template","2025-04-01","0","Inf","Messages","0.0425000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CN-ConversationFee-Authentication","","Authentication","CN","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4HZ6W8GEU6GFUW3A","JRTCKXETXF","4HZ6W8GEU6GFUW3A.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Zambia using Utility template","2025-04-01","0","Inf","Messages","0.0040000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ZM-ConversationFee-Utility","","Utility","ZM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4JNXEU5KWQNK7VZ8","JRTCKXETXF","4JNXEU5KWQNK7VZ8.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Malta using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MT-ConversationFee-Authentication","","Authentication","MT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4KWFAKDQTB96HHZC","JRTCKXETXF","4KWFAKDQTB96HHZC.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Latvia using Marketing template","2025-04-01","0","Inf","Messages","0.0860000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LV-ConversationFee-Marketing","","Marketing","LV","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4R93RWKACNBTC8RR","JRTCKXETXF","4R93RWKACNBTC8RR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Cambodia using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KH-ConversationFee-Service","","Service","KH","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4RFAYJB5HPRKMDQS","JRTCKXETXF","4RFAYJB5HPRKMDQS.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Sweden using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-SE-ConversationFee-Service","","Service","SE","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4RRNP7FQYVZ6M3G2","JRTCKXETXF","4RRNP7FQYVZ6M3G2.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Antarctica using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AQ-ConversationFee-Marketing","","Marketing","AQ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4RW8C8UC9CPBHZ8T","JRTCKXETXF","4RW8C8UC9CPBHZ8T.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Gibraltar using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GI-ConversationFee-Authentication","","Authentication","GI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4SPABUKQMUMGFCW7","JRTCKXETXF","4SPABUKQMUMGFCW7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Moldova using Authentication template","2025-04-01","0","Inf","Messages","0.0557000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MD-ConversationFee-Authentication","","Authentication","MD","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4ST2RMSND8SW9HDA","JRTCKXETXF","4ST2RMSND8SW9HDA.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Liechtenstein using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LI-ConversationFee-Marketing","","Marketing","LI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4UFW32ZE9F4GVCZU","JRTCKXETXF","4UFW32ZE9F4GVCZU.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Georgia using Utility template","2025-04-01","0","Inf","Messages","0.0353000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GE-ConversationFee-Utility","","Utility","GE","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4X5S34RFSRNSAVFZ","JRTCKXETXF","4X5S34RFSRNSAVFZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Philippines using Marketing template","2025-04-01","0","Inf","Messages","0.0732000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PH-ConversationFee-Marketing","","Marketing","PH","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"4YM7ZMXUPJ7JDEY3","JRTCKXETXF","4YM7ZMXUPJ7JDEY3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Mayotte using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-YT-ConversationFee-Service","","Service","YT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"52ZHARD3MJJZ9QAY","JRTCKXETXF","52ZHARD3MJJZ9QAY.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Qatar using Utility template","2025-04-01","0","Inf","Messages","0.0157000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-QA-ConversationFee-Utility","","Utility","QA","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"535R5U2CU5FKSZ6M","JRTCKXETXF","535R5U2CU5FKSZ6M.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Albania using Authentication template","2025-04-01","0","Inf","Messages","0.0557000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AL-ConversationFee-Authentication","","Authentication","AL","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
