"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-02-04T16:14:13Z"
"Version","20250204161413"
"OfferCode","AWSM2"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","usageType","operation","FreeTier","Product Name","Region Code","serviceName"
"DMZXYP3TTX33S8U5","JRTCKXETXF","DMZXYP3TTX33S8U5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-EC2Deployed inUS East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7a.medium","USE1-r7a.mediumBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"DNJ7MWV943TDK52M","JRTCKXETXF","DNJ7MWV943TDK52M.JRTCKXETXF.6YS6EN2CT7","OnDemand","$133.2/hour for Enterprise Server in US East (N. Virginia)","2025-02-01","0","Inf","hours","133.2000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m7i.12xlarge","USE1-m7i.12xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"DSMS2ZD4RVGGQAHB","JRTCKXETXF","DSMS2ZD4RVGGQAHB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.14/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.1400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.large","USE1-r6i.largeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"DY9X232TS8W3F346","JRTCKXETXF","DY9X232TS8W3F346.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime-Custom on r6i.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.2xlarge","USE1-r6i.2xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"E6565ZHQG58F3W9K","JRTCKXETXF","E6565ZHQG58F3W9K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.16xlarge","USE1-m6i.16xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"E6XAAX6V4J4CUW6T","JRTCKXETXF","E6XAAX6V4J4CUW6T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.55/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5500000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.large","USE1-c6i.largeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"E9KZDF3MXFX3AQWS","JRTCKXETXF","E9KZDF3MXFX3AQWS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$88.8/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","88.8000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.8xlarge","USE1-c6i.8xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"EA3P9SXKVMPB4EVA","JRTCKXETXF","EA3P9SXKVMPB4EVA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-Custom on m5zn.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.large","USE1-m5zn.largeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"EETW7XAGZRM5H6WC","JRTCKXETXF","EETW7XAGZRM5H6WC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on t3.small in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.small","USE1-t3.smallBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"EGDBAMGXG9GNSAPF","JRTCKXETXF","EGDBAMGXG9GNSAPF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime on c6i.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.xlarge","USE1-c6i.xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"ENRWEDS2844HPR8C","JRTCKXETXF","ENRWEDS2844HPR8C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on r5b.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.2xlarge","USE1-r5b.2xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"ER2R57K57M6ME54Q","JRTCKXETXF","ER2R57K57M6ME54Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.48/hour for BluAgeRuntime-EC2Deployed on r7i.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.4800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7i.4xlarge","USE1-r7i.4xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"EVUFK67HD8DN6KER","JRTCKXETXF","EVUFK67HD8DN6KER.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.4xlarge","USE1-m5.4xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"EYBGQH52FUZNCKZA","JRTCKXETXF","EYBGQH52FUZNCKZA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.14/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.1400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.large","USE1-m5.largeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"F2587JYA86ZQZGZH","JRTCKXETXF","F2587JYA86ZQZGZH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.48/hour for BluAgeRuntime-Custom on m6i.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.4800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.4xlarge","USE1-m6i.4xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"F3VDDNY57BGJXR9Q","JRTCKXETXF","F3VDDNY57BGJXR9Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on m5.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.4xlarge","USE1-m5.4xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"F7D9BDAC7APCBMS6","JRTCKXETXF","F7D9BDAC7APCBMS6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on m5.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.2xlarge","USE1-m5.2xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"F7V6PWBERXZYT98K","JRTCKXETXF","F7V6PWBERXZYT98K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.28/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","4.2800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.xlarge","USE1-r6i.xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"F7YMHD5TUHXYB2FB","JRTCKXETXF","F7YMHD5TUHXYB2FB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-EC2Deployed on t3.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.xlarge","USE1-t3.xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"FDPHA2H7RDK9TW59","JRTCKXETXF","FDPHA2H7RDK9TW59.JRTCKXETXF.6YS6EN2CT7","OnDemand","$29.76/hour for BluAgeRuntime-EC2Deployed on r7i.48xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","29.7600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7i.48xlarge","USE1-r7i.48xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"FFWQB6PUHNNCNYAA","JRTCKXETXF","FFWQB6PUHNNCNYAA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime on r6i.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.large","USE1-r6i.largeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"FHGJ9T9HH6YM8TAJ","JRTCKXETXF","FHGJ9T9HH6YM8TAJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.96/hour for BluAgeRuntime on c6i.8xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","4.9600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.8xlarge","USE1-c6i.8xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"FK6XBQBHRT669DYH","JRTCKXETXF","FK6XBQBHRT669DYH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-EC2Deployed inUS East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t2.medium","USE1-t2.mediumBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"FKSB5WT9ZDG6JYHF","JRTCKXETXF","FKSB5WT9ZDG6JYHF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on m5.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.16xlarge","USE1-m5.16xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"FQN6DESA7JMQTAE9","JRTCKXETXF","FQN6DESA7JMQTAE9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-EC2Deployed on t2.small in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t2.small","USE1-t2.smallBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"FVM8CVFT7SB6PXKN","JRTCKXETXF","FVM8CVFT7SB6PXKN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-Custom on r5b.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.large","USE1-r5b.largeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"G7JTQ4T985VWRSQ6","JRTCKXETXF","G7JTQ4T985VWRSQ6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.2xlarge","USE1-c6i.2xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"G9SFNW8UZMYUAMUY","JRTCKXETXF","G9SFNW8UZMYUAMUY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on r5b.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.2xlarge","USE1-r5b.2xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"GAXJ449CT57UTBK3","JRTCKXETXF","GAXJ449CT57UTBK3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.large","USE1-r5b.largeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"GBS3QPJ6RX2469GS","JRTCKXETXF","GBS3QPJ6RX2469GS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-EC2Deployed on t2.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t2.large","USE1-t2.largeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"GE59E3VNEXJRTWB6","JRTCKXETXF","GE59E3VNEXJRTWB6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.92/hour for BluAgeRuntime-EC2Deployed on c6i.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","9.9200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.16xlarge","USE1-c6i.16xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"GERYSG6WWDUBRW3A","JRTCKXETXF","GERYSG6WWDUBRW3A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeRuntime-Free on m5.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.large","USE1-m5.largeBluAgeRuntime-Free","","Free","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"GFJ57XGFSR8ZUXY6","JRTCKXETXF","GFJ57XGFSR8ZUXY6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.55/hour for Enterprise Server in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5500000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m7i.large","USE1-m7i.largeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"GFMEXY9Q649P6KGR","JRTCKXETXF","GFMEXY9Q649P6KGR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-EC2Deployed on r7i.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7i.xlarge","USE1-r7i.xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"GRVBNSVP9Y9ADG43","JRTCKXETXF","GRVBNSVP9Y9ADG43.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.96/hour for BluAgeRuntime-EC2Deployed on r7a.8xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","4.9600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7a.8xlarge","USE1-r7a.8xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"GTDQBZX8BCPXZBFR","JRTCKXETXF","GTDQBZX8BCPXZBFR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.92/hour for BluAgeRuntime on m6i.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","9.9200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.16xlarge","USE1-m6i.16xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"H8UZVAQZSBZ2N2MR","JRTCKXETXF","H8UZVAQZSBZ2N2MR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.55/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5500000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.large","USE1-c5.largeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"HEV2SERVGCFYXW3Z","JRTCKXETXF","HEV2SERVGCFYXW3Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$88.8/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","88.8000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.8xlarge","USE1-m6i.8xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"HGBVZF538CAVWVPY","JRTCKXETXF","HGBVZF538CAVWVPY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.16/hour for BluAgeRuntime-EC2Deployed on c5.18xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","11.1600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.18xlarge","USE1-c5.18xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"HGFJVDTXGTYAKUFD","JRTCKXETXF","HGFJVDTXGTYAKUFD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime on r5b.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.large","USE1-r5b.largeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"HTT6JK8X4TVQJM7H","JRTCKXETXF","HTT6JK8X4TVQJM7H.JRTCKXETXF.6YS6EN2CT7","OnDemand","$22.2/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","22.2000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.2xlarge","USE1-r6i.2xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"HXZR9SAXGXKBKMDU","JRTCKXETXF","HXZR9SAXGXKBKMDU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$29.76/hour for BluAgeRuntime-EC2Deployed on r7a.48xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","29.7600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7a.48xlarge","USE1-r7a.48xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"J6ZHJDCF92RZ39H9","JRTCKXETXF","J6ZHJDCF92RZ39H9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on m6i.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.xlarge","USE1-m6i.xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"J82DHBPXJTW9NKWW","JRTCKXETXF","J82DHBPXJTW9NKWW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper-Free on t3.small in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.small","USE1-t3.smallBluAgeDeveloper-Free","","Free","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"J8B9FTUJYWBRAE8C","JRTCKXETXF","J8B9FTUJYWBRAE8C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.58/hour for BluAgeRuntime-EC2Deployed on c5.9xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.9xlarge","USE1-c5.9xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"J9FTTDT9C6GEYSBK","JRTCKXETXF","J9FTTDT9C6GEYSBK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on c6i.8xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.8xlarge","USE1-c6i.8xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"JB887FQYQH9GRWBQ","JRTCKXETXF","JB887FQYQH9GRWBQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.large","USE1-m6i.largeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"JC5X3TDPG53J65QD","JRTCKXETXF","JC5X3TDPG53J65QD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.28/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","4.2800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.xlarge","USE1-r5b.xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"JCAEKQENVK9E2ZGJ","JRTCKXETXF","JCAEKQENVK9E2ZGJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$34.24/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","34.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.8xlarge","USE1-m6i.8xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"JFRFM3U2TMS27TWJ","JRTCKXETXF","JFRFM3U2TMS27TWJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$7.44/hour for BluAgeRuntime-Custom on m5.12xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","7.4400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.12xlarge","USE1-m5.12xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"JJCQ64WU39BDC4WQ","JRTCKXETXF","JJCQ64WU39BDC4WQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.2xlarge","USE1-c5.2xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"JS3UBHJA53BGQF5Q","JRTCKXETXF","JS3UBHJA53BGQF5Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime on c5.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.2xlarge","USE1-c5.2xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"JSE5S5TNWNXVCBBA","JRTCKXETXF","JSE5S5TNWNXVCBBA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-Custom on m5zn.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.xlarge","USE1-m5zn.xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"JSUMXGH4J2EQ57PB","JRTCKXETXF","JSUMXGH4J2EQ57PB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.14/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.1400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.large","USE1-m6i.largeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"JUBRRUVM3FD38SXW","JRTCKXETXF","JUBRRUVM3FD38SXW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.16/hour for BluAgeRuntime-Custom on c5.18xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","11.1600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.18xlarge","USE1-c5.18xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"JWUZQEFY2SK8GE6D","JRTCKXETXF","JWUZQEFY2SK8GE6D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-Custom on r5b.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.xlarge","USE1-r5b.xlargeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"JY7KUJYQCBPCGKF9","JRTCKXETXF","JY7KUJYQCBPCGKF9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.55/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5500000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.large","USE1-t3.largeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"JYQK8NJKUPWRR36F","JRTCKXETXF","JYQK8NJKUPWRR36F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$22.2/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","22.2000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.2xlarge","USE1-m5zn.2xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
