"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-21T03:19:38Z"
"Version","20250521031938"
"OfferCode","AWSBackup"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","To Location","To Location Type","usageType","operation","Backup Evaluations","Backup_Service","IndexType","Region Code","SearchType","serviceName","Storage Type","StorageType","To Region Code","VaultType"
"UYMUGXW7WCFS94Z4","JRTCKXETXF","UYMUGXW7WCFS94Z4.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to US West (N. California)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","US West (N. California)","AWS Region","USE1-USW1-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-west-1","LAGVault"
"UYZC8BG5XSQSQFPQ","JRTCKXETXF","UYZC8BG5XSQSQFPQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for StorageGateway to EU (Paris)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Paris)","AWS Region","USE1-EUW3-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-west-3","LAGVault"
"UZFPCYVBRYMSXFZ3","JRTCKXETXF","UZFPCYVBRYMSXFZ3.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for VirtualMachine to EU (Frankfurt)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Frankfurt)","AWS Region","USE1-EUC1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-central-1","BackupVault"
"UZMXC6RTAKCHJQJD","JRTCKXETXF","UZMXC6RTAKCHJQJD.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to Asia Pacific (Jakarta)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Jakarta)","AWS Region","USE1-APS4-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-3","LAGVault"
"V5B4VYB58A4UG8CW","JRTCKXETXF","V5B4VYB58A4UG8CW.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to US West (Oregon)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","US West (Oregon)","AWS Region","USE1-USW2-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-west-2","LAGVault"
"V5S3Q4JWSMZH3KWH","JRTCKXETXF","V5S3Q4JWSMZH3KWH.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.09 per GB for data transfer from logically air-gapped vault for Neptune to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0900000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Singapore)","AWS Region","US East (N. Virginia)","AWS Region","APS1-USE1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"ap-southeast-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"V5T85FTXRFDF2DZY","JRTCKXETXF","V5T85FTXRFDF2DZY.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for FSx to EU (Stockholm)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Stockholm)","AWS Region","USE1-EUN1-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-north-1","LAGVault"
"V9UVTTV493EHKGDB","JRTCKXETXF","V9UVTTV493EHKGDB.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","Canada (Central)","AWS Region","US East (N. Virginia)","AWS Region","CAN1-USE1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"ca-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"VB3HVK7Y55HC3XV9","JRTCKXETXF","VB3HVK7Y55HC3XV9.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.1 per GB for data transfer from logically air-gapped vault for StorageGateway to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1000000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Melbourne)","AWS Region","US East (N. Virginia)","AWS Region","APS6-USE1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"ap-southeast-4",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"VBZ5HQ7ZDWH9XG6D","JRTCKXETXF","VBZ5HQ7ZDWH9XG6D.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to Middle East (UAE)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Middle East (UAE)","AWS Region","USE1-MEC1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"me-central-1","BackupVault"
"VF7BX6PRDC4T4UJ6","JRTCKXETXF","VF7BX6PRDC4T4UJ6.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.03 per GB for partial restore of EBS Volume in US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0300000000","USD","AWS Backup Restore Data Size","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-PartialRestore-Warm-EBS","RestoreRecoveryPoint",,"EBS",,"us-east-1",,"AWS Backup",,"WarmPartial",,
"VF7M85A9PFNXNV87","JRTCKXETXF","VF7M85A9PFNXNV87.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.08 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0800000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Seoul)","AWS Region","US East (N. Virginia)","AWS Region","APN2-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"ap-northeast-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"VGSNR8F97UX5CZBR","JRTCKXETXF","VGSNR8F97UX5CZBR.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.1 per GB for data transfer from logically air-gapped vault for StorageGateway to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1000000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Jakarta)","AWS Region","US East (N. Virginia)","AWS Region","APS4-USE1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"ap-southeast-3",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"VJ2E4RQYG4U4ZB5M","JRTCKXETXF","VJ2E4RQYG4U4ZB5M.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for VirtualMachine to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","EU (Ireland)","AWS Region","US East (N. Virginia)","AWS Region","EU-USE1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"eu-west-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"VMBRXPABE475RGTJ","JRTCKXETXF","VMBRXPABE475RGTJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","EU (Frankfurt)","AWS Region","US East (N. Virginia)","AWS Region","EUC1-USE1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"eu-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"VQUZ8ZBQA62GBC4H","JRTCKXETXF","VQUZ8ZBQA62GBC4H.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.086 per GB for data transfer from logically air-gapped vault for DocumentDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0860000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Hyderabad)","AWS Region","US East (N. Virginia)","AWS Region","APS5-USE1-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"ap-south-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"VRA234G6CRV8A5TJ","JRTCKXETXF","VRA234G6CRV8A5TJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.09 per GB for data transfer from logically air-gapped vault for FSx to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0900000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Tokyo)","AWS Region","US East (N. Virginia)","AWS Region","APN1-USE1-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"ap-northeast-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"VTHJ646SGANCNZJT","JRTCKXETXF","VTHJ646SGANCNZJT.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.09 per GB for data transfer from logically air-gapped vault for EBS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0900000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Hong Kong)","AWS Region","US East (N. Virginia)","AWS Region","APE1-USE1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"ap-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"VTTRYA89785JKQEA","JRTCKXETXF","VTTRYA89785JKQEA.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US West (Oregon)","AWS Region","US East (N. Virginia)","AWS Region","USW2-USE1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-west-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"VVSQR7WMTJMQVNDB","JRTCKXETXF","VVSQR7WMTJMQVNDB.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for FSx to Asia Pacific (Hyderabad)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Hyderabad)","AWS Region","USE1-APS5-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-south-2","LAGVault"
"VVWKKQG2G6UVH4F7","JRTCKXETXF","VVWKKQG2G6UVH4F7.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to EU (Ireland)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Ireland)","AWS Region","USE1-EU-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-west-1","LAGVault"
"VVYMW65JF7BN9BSS","JRTCKXETXF","VVYMW65JF7BN9BSS.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US West (Oregon)","AWS Region","US East (N. Virginia)","AWS Region","USW2-USE1-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"us-west-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"VWDSEJHHMX5YRVRU","JRTCKXETXF","VWDSEJHHMX5YRVRU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for Timestream to US East (Ohio)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","US East (Ohio)","AWS Region","USE1-USE2-CrossRegion-WarmBytes-Timestream","DataTransfer",,"Timestream",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-2","BackupVault"
"VYHV296NA7RAJRPS","JRTCKXETXF","VYHV296NA7RAJRPS.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for VirtualMachine to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","Canada West (Calgary)","AWS Region","US East (N. Virginia)","AWS Region","CAN2-USE1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"ca-west-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"VZFAK6CW324DWNDV","JRTCKXETXF","VZFAK6CW324DWNDV.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","EU (Milan)","AWS Region","US East (N. Virginia)","AWS Region","EUS1-USE1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"eu-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"VZGF9FDTJZX6CEPP","JRTCKXETXF","VZGF9FDTJZX6CEPP.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","Europe (Spain)","AWS Region","US East (N. Virginia)","AWS Region","EUS2-USE1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"eu-south-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"W2KUADDG3R5BCE62","JRTCKXETXF","W2KUADDG3R5BCE62.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to EU (Milan)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Milan)","AWS Region","USE1-EUS1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-south-1","LAGVault"
"W2MPTH9ANDZ4H5EW","JRTCKXETXF","W2MPTH9ANDZ4H5EW.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.01 per GB for data transfer from logically air-gapped vault for StorageGateway to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0100000000","USD","AWS Backup Storage","AWSBackup","US East (Ohio)","AWS Region","US East (N. Virginia)","AWS Region","USE2-USE1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"us-east-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"W65SGGHVG9GWUC6D","JRTCKXETXF","W65SGGHVG9GWUC6D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB for partial restore of S3 bucket from warm storage","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Restore Data Size","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-PartialRestore-Warm-S3","RestoreRecoveryPoint",,"S3",,"us-east-1",,"AWS Backup",,"WarmPartial",,
"W7W2PHHP2GS4QWB9","JRTCKXETXF","W7W2PHHP2GS4QWB9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.5 per partial restore job for EFS","2025-05-01","0","Inf","Requests","0.5000000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-PartialRestore-Jobs-EFS","RestoreRecoveryPoint",,,,"us-east-1",,"AWS Backup",,"Jobs",,
"W89Y2DPWA48SUBGJ","JRTCKXETXF","W89Y2DPWA48SUBGJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Milan)","AWS Region","US East (N. Virginia)","AWS Region","EUS1-USE1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"eu-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"W9GWM3S78UDCMAVG","JRTCKXETXF","W9GWM3S78UDCMAVG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB for cross-Region backup data transfer for S3","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,,
"WBP4V8GMWCQQSEKU","JRTCKXETXF","WBP4V8GMWCQQSEKU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.08 per GB for data transfer from logically air-gapped vault for Neptune to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0800000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Seoul)","AWS Region","US East (N. Virginia)","AWS Region","APN2-USE1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"ap-northeast-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"WEPQ3CD29SG4MF6H","JRTCKXETXF","WEPQ3CD29SG4MF6H.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Stockholm)","AWS Region","US East (N. Virginia)","AWS Region","EUN1-USE1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"eu-north-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"WFPRNHNCQJ95B9C7","JRTCKXETXF","WFPRNHNCQJ95B9C7.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to AWS GovCloud (US-West)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","AWS GovCloud (US-West)","AWS Region","USE1-UGW1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-gov-west-1","BackupVault"
"WGZDA2Z45963DZBX","JRTCKXETXF","WGZDA2Z45963DZBX.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to Asia Pacific (Hong Kong)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Hong Kong)","AWS Region","USE1-APE1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-east-1","LAGVault"
"WHG9AAZRHQR2MYU6","JRTCKXETXF","WHG9AAZRHQR2MYU6.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.09 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0900000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Osaka)","AWS Region","US East (N. Virginia)","AWS Region","APN3-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"ap-northeast-3",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"WJN6TZB7NB2W5BYM","JRTCKXETXF","WJN6TZB7NB2W5BYM.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to Middle East (Bahrain)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Middle East (Bahrain)","AWS Region","USE1-MES1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"me-south-1","BackupVault"
"WJUE67YVQ8UJAN5U","JRTCKXETXF","WJUE67YVQ8UJAN5U.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for StorageGateway to EU (Milan)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Milan)","AWS Region","USE1-EUS1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-south-1","LAGVault"
"WKSH9TS5HVU9VRSW","JRTCKXETXF","WKSH9TS5HVU9VRSW.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to Asia Pacific (Singapore)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Singapore)","AWS Region","USE1-APS1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-1","BackupVault"
"WMTDT2CPEF2KVZ4Z","JRTCKXETXF","WMTDT2CPEF2KVZ4Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.11 per GB for cross-Region backup data transfer for VirtualMachine to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1100000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Osaka)","AWS Region","US East (N. Virginia)","AWS Region","APN3-USE1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"ap-northeast-3",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"WQ6GKXP7VCVVQ9DU","JRTCKXETXF","WQ6GKXP7VCVVQ9DU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for Timestream to US West (Oregon)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","US West (Oregon)","AWS Region","USE1-USW2-CrossRegion-WarmBytes-Timestream","DataTransfer",,"Timestream",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-west-2","BackupVault"
"WQWGARJPQE6GC9S8","JRTCKXETXF","WQWGARJPQE6GC9S8.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to Asia Pacific (Melbourne)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Melbourne)","AWS Region","USE1-APS6-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-4","LAGVault"
"WRGYEG9FS723R8CG","JRTCKXETXF","WRGYEG9FS723R8CG.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.08 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0800000000","USD","AWS Backup Storage","AWSBackup","Israel (Tel Aviv)","AWS Region","US East (N. Virginia)","AWS Region","ILC1-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"il-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"WSUGASKYUS9G22MJ","JRTCKXETXF","WSUGASKYUS9G22MJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to AWS GovCloud (US-East)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","AWS GovCloud (US-East)","AWS Region","USE1-UGE1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-gov-east-1","BackupVault"
"WXH6FWSDV3YMJGH5","JRTCKXETXF","WXH6FWSDV3YMJGH5.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for VirtualMachine to EU (Stockholm)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Stockholm)","AWS Region","USE1-EUN1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-north-1","BackupVault"
"WYTJTW92QT934KR5","JRTCKXETXF","WYTJTW92QT934KR5.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.147 per GB for data transfer from logically air-gapped vault for Neptune to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1470000000","USD","AWS Backup Storage","AWSBackup","Africa (Cape Town)","AWS Region","US East (N. Virginia)","AWS Region","AFS1-USE1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"af-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"X2V9NXYAB6CGDFVB","JRTCKXETXF","X2V9NXYAB6CGDFVB.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.086 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0860000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Mumbai)","AWS Region","US East (N. Virginia)","AWS Region","APS3-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"ap-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"X3AHZXQA4GKHVF8Y","JRTCKXETXF","X3AHZXQA4GKHVF8Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to Asia Pacific (Seoul)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Seoul)","AWS Region","USE1-APN2-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-northeast-2","BackupVault"
