"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-16T18:45:58Z"
"Version","20250516184558"
"OfferCode","AmazonDeadline"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","Instance Family","vCPU","Memory","Operating System","usageType","operation","Instance","Licensed Product","Region Code","serviceName","Worker Location"
"SFB536C5GDUMBYRV","JRTCKXETXF","SFB536C5GDUMBYRV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.39936 per On Demand Linux t3.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.3993600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","t3.2xlarge",,"8","32 GiB","Linux","BoxUsage:t3.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"SNDXNCUEHET5KR4M","JRTCKXETXF","SNDXNCUEHET5KR4M.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.39636 per On Demand Linux m5zn.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.3963600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5zn.xlarge",,"4","16 GiB","Linux","BoxUsage:m5zn.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"SNQM6P8XZZYHKFZV","JRTCKXETXF","SNQM6P8XZZYHKFZV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.576 per On Demand Windows t3.2xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.5760000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","t3.2xlarge",,"8","32 GiB","Windows","BoxUsage:t3.2xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"SR7C7VBBMXB8A2JJ","JRTCKXETXF","SR7C7VBBMXB8A2JJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.24648 per On Demand Windows c6in.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2464800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6in.large",,"2","4 GiB","Windows","BoxUsage:c6in.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"SRZGC3Z45XYH4VQS","JRTCKXETXF","SRZGC3Z45XYH4VQS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.1264 per On Demand Windows m5a.12xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.1264000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5a.12xlarge",,"48","192 GiB","Windows","BoxUsage:m5a.12xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"SVSPHP28GB6NU898","JRTCKXETXF","SVSPHP28GB6NU898.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.00 per Hrs for License-hours:Redshift-CMF in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.0000000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:Redshift-CMF","LicenseCheckout",,"Redshift CMF","us-east-1","Amazon Deadline Cloud",
"SXSMU4M4AK739HQS","JRTCKXETXF","SXSMU4M4AK739HQS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.8048 per On Demand Windows m6i.4xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.8048000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6i.4xlarge",,"16","64 GiB","Windows","BoxUsage:m6i.4xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"SYZSEPWGHB38HHUF","JRTCKXETXF","SYZSEPWGHB38HHUF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.9488 per On Demand Linux g5.4xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.9488000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g5.4xlarge","GPU instance",,,"Linux","BoxUsage:g5.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"SZD3MY2W4JJ72DUY","JRTCKXETXF","SZD3MY2W4JJ72DUY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.18656 per On Demand Windows g6.xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.1865600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6.xlarge","GPU instance",,,"Windows","BoxUsage:g6.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"T3CY4YSNQKRPBTJV","JRTCKXETXF","T3CY4YSNQKRPBTJV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.4608 per On Demand Linux m5.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.4608000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5.2xlarge",,"8","32 GiB","Linux","BoxUsage:m5.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"T3WF3WRE3S2BA438","JRTCKXETXF","T3WF3WRE3S2BA438.JRTCKXETXF.GP5CRKF5ER","OnDemand","$0.75 per license hour for the first 600 hours of Houdini in US East (N. Virginia)","2025-05-01","0","600","Hrs","0.7500000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:HoudiniEngine","LicenseCheckout",,"Houdini Engine","us-east-1","Amazon Deadline Cloud",
"T3WF3WRE3S2BA438","JRTCKXETXF","T3WF3WRE3S2BA438.JRTCKXETXF.UG23WARB5Z","OnDemand","$0.6 per license hour for 600 to 1500 hours of Houdini in US East (N. Virginia)","2025-05-01","600","1500","Hrs","0.6000000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:HoudiniEngine","LicenseCheckout",,"Houdini Engine","us-east-1","Amazon Deadline Cloud",
"T3WF3WRE3S2BA438","JRTCKXETXF","T3WF3WRE3S2BA438.JRTCKXETXF.PWQ3TWECGS","OnDemand","$0.2625 per license hour for 1500 to 9300 hours of Houdini in US East (N. Virginia)","2025-05-01","1500","9300","Hrs","0.2625000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:HoudiniEngine","LicenseCheckout",,"Houdini Engine","us-east-1","Amazon Deadline Cloud",
"T3WF3WRE3S2BA438","JRTCKXETXF","T3WF3WRE3S2BA438.JRTCKXETXF.4GC7QXVC3B","OnDemand","$0.2125 per license hour for 9300 to 92000 hours of Houdini in US East (N. Virginia)","2025-05-01","9300","92000","Hrs","0.2125000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:HoudiniEngine","LicenseCheckout",,"Houdini Engine","us-east-1","Amazon Deadline Cloud",
"T3WF3WRE3S2BA438","JRTCKXETXF","T3WF3WRE3S2BA438.JRTCKXETXF.NNYVMYBU4X","OnDemand","$0.15 per license hour for 92000 to 200000 hours of Houdini in US East (N. Virginia)","2025-05-01","92000","200000","Hrs","0.1500000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:HoudiniEngine","LicenseCheckout",,"Houdini Engine","us-east-1","Amazon Deadline Cloud",
"T3WF3WRE3S2BA438","JRTCKXETXF","T3WF3WRE3S2BA438.JRTCKXETXF.G6YXN6W4MD","OnDemand","$0.13125 per license hour for 200000 to 800000 hours of Houdini in US East (N. Virginia)","2025-05-01","200000","800000","Hrs","0.1312500000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:HoudiniEngine","LicenseCheckout",,"Houdini Engine","us-east-1","Amazon Deadline Cloud",
"T3WF3WRE3S2BA438","JRTCKXETXF","T3WF3WRE3S2BA438.JRTCKXETXF.5GKRTFY6VP","OnDemand","$0.0825 per license hour for 800000 to 2000000 hours of Houdini in US East (N. Virginia)","2025-05-01","800000","2000000","Hrs","0.0825000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:HoudiniEngine","LicenseCheckout",,"Houdini Engine","us-east-1","Amazon Deadline Cloud",
"T3WF3WRE3S2BA438","JRTCKXETXF","T3WF3WRE3S2BA438.JRTCKXETXF.P4Q5N7JGZN","OnDemand","$0.05125  per license hour for 2000000 to 4000000 hours of Houdini in US East (N. Virginia)","2025-05-01","2000000","4000000","Hrs","0.0512500000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:HoudiniEngine","LicenseCheckout",,"Houdini Engine","us-east-1","Amazon Deadline Cloud",
"T3WF3WRE3S2BA438","JRTCKXETXF","T3WF3WRE3S2BA438.JRTCKXETXF.6J29JM2CA3","OnDemand","$0.03 per license hour for more than 4000000 hours of Houdini in US East (N. Virginia)","2025-05-01","4000000","Inf","Hrs","0.0300000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:HoudiniEngine","LicenseCheckout",,"Houdini Engine","us-east-1","Amazon Deadline Cloud",
"T4TK975Z3EHND3ZA","JRTCKXETXF","T4TK975Z3EHND3ZA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.5296 per On Demand Linux m5.metal instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.5296000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5.metal",,"96","384 GiB","Linux","BoxUsage:m5.metal","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"TA6FFMMWYVSJR94U","JRTCKXETXF","TA6FFMMWYVSJR94U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.246 per On Demand Windows r5a.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2460000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5a.large",,"2","16 GiB","Windows","BoxUsage:r5a.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"TCJENKTU6UVENCG6","JRTCKXETXF","TCJENKTU6UVENCG6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$12.1536 per On Demand Windows m5n.metal in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","12.1536000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.metal",,"96","384 GiB","Windows","BoxUsage:m5n.metal","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"TCX62S8CMTA7MXW4","JRTCKXETXF","TCX62S8CMTA7MXW4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09984 per On Demand Linux t3.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.0998400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","t3.large",,"2","8 GiB","Linux","BoxUsage:t3.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"TD5QMZZFZQWJ7GUR","JRTCKXETXF","TD5QMZZFZQWJ7GUR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.7032 per On Demand Windows m5zn.6xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.7032000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5zn.6xlarge",,"24","96 GiB","Windows","BoxUsage:m5zn.6xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"TEV39D6PP67MJHV5","JRTCKXETXF","TEV39D6PP67MJHV5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$17.758464 per On Demand Windows m6in.32xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","17.7584640000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6in.32xlarge",,"128","512 GiB","Windows","BoxUsage:m6in.32xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"TFEER79W9GZEJK6F","JRTCKXETXF","TFEER79W9GZEJK6F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.8432 per On Demand Linux m5.8xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.8432000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5.8xlarge",,"32","128 GiB","Linux","BoxUsage:m5.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"TGD4XFXK35SAF294","JRTCKXETXF","TGD4XFXK35SAF294.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.3024 per On Demand Linux r6i.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.3024000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6i.xlarge",,"4","32 GiB","Linux","BoxUsage:r6i.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"TJQ6663SGVARERYY","JRTCKXETXF","TJQ6663SGVARERYY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.07616 per On Demand Linux g6.16xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.0761600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6.16xlarge","GPU instance",,,"Linux","BoxUsage:g6.16xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"TJQQZS6J67J3GSR5","JRTCKXETXF","TJQQZS6J67J3GSR5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.3984 per On Demand Windows c6i.8xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.3984000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.8xlarge",,"32","64 GiB","Windows","BoxUsage:c6i.8xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"TMS958QCWUGZUR8Y","JRTCKXETXF","TMS958QCWUGZUR8Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.36096 per On Demand Linux t3a.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.3609600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","t3a.2xlarge",,"8","32 GiB","Linux","BoxUsage:t3a.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"TRX5NR2UPJHB2JZX","JRTCKXETXF","TRX5NR2UPJHB2JZX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.94368 per On Demand Windows c6in.8xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.9436800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6in.8xlarge",,"32","64 GiB","Windows","BoxUsage:c6in.8xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"TSTCPV2G67SSKVVV","JRTCKXETXF","TSTCPV2G67SSKVVV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.2096 per On Demand Linux r6i.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.2096000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6i.4xlarge",,"16","128 GiB","Linux","BoxUsage:r6i.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"TTGCR33FNRHJ4RQR","JRTCKXETXF","TTGCR33FNRHJ4RQR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.83104 per On Demand Windows r6a.24xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","11.8310400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6a.24xlarge",,"96","768 GiB","Windows","BoxUsage:r6a.24xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"TXWZHDTANYC42SQM","JRTCKXETXF","TXWZHDTANYC42SQM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.6224 per On Demand Windows c5a.4xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.6224000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5a.4xlarge",,"16","32 GiB","Windows","BoxUsage:c5a.4xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"U2RPHPEX3MWJNRX4","JRTCKXETXF","U2RPHPEX3MWJNRX4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$13.388544 per On Demand Linux r6in.metal instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","13.3885440000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.metal",,"128","1024 GiB","Linux","BoxUsage:r6in.metal","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"U3MW8325GB9XBTV4","JRTCKXETXF","U3MW8325GB9XBTV4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.97184 per On Demand Windows c6in.4xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.9718400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6in.4xlarge",,"16","32 GiB","Windows","BoxUsage:c6in.4xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"U653DYXDHE6U5BD6","JRTCKXETXF","U653DYXDHE6U5BD6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.91552 per On Demand Windows r6a.12xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.9155200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6a.12xlarge",,"48","384 GiB","Windows","BoxUsage:r6a.12xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"UA7V5W56JBSUPQZU","JRTCKXETXF","UA7V5W56JBSUPQZU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.42528 per On Demand Windows m6a.8xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.4252800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6a.8xlarge",,"32","128 GiB","Windows","BoxUsage:m6a.8xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"UEXV5ACVHPYZDVNC","JRTCKXETXF","UEXV5ACVHPYZDVNC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$12.9408 per On Demand Windows c6a.32xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","12.9408000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.32xlarge",,"128","256 GiB","Windows","BoxUsage:c6a.32xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"UFEWYCFU54SQX9M6","JRTCKXETXF","UFEWYCFU54SQX9M6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$7.872 per On Demand Windows r5a.16xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","7.8720000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5a.16xlarge",,"64","512 GiB","Windows","BoxUsage:r5a.16xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"UGVW5J5WRHK72RAP","JRTCKXETXF","UGVW5J5WRHK72RAP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.70208 per On Demand Windows gr6.8xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.7020800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","gr6.8xlarge","GPU instance",,,"Windows","BoxUsage:gr6.8xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"UHXMQ6XNZ2S2AYTN","JRTCKXETXF","UHXMQ6XNZ2S2AYTN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.2544 per On Demand Windows r5b.16xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","9.2544000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5b.16xlarge",,"64","512 GiB","Windows","BoxUsage:r5b.16xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"UJC5KAKV2ZC49UKJ","JRTCKXETXF","UJC5KAKV2ZC49UKJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.4272 per On Demand Linux m5n.12xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.4272000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.12xlarge",,"48","192 GiB","Linux","BoxUsage:m5n.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"UJRGP5DUVQU8P674","JRTCKXETXF","UJRGP5DUVQU8P674.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.12336 per On Demand Windows t3a.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1233600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","t3a.large",,"2","8 GiB","Windows","BoxUsage:t3a.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"UMS4GDSWMJNDMJ9M","JRTCKXETXF","UMS4GDSWMJNDMJ9M.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.264 per On Demand Linux c6i.16xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.2640000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.16xlarge",,"64","128 GiB","Linux","BoxUsage:c6i.16xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"UQZ2MZ7Q6AXP7JSE","JRTCKXETXF","UQZ2MZ7Q6AXP7JSE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.8048 per On Demand Windows m5.4xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.8048000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5.4xlarge",,"16","64 GiB","Windows","BoxUsage:m5.4xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"URPKHZMBD8TZWUTK","JRTCKXETXF","URPKHZMBD8TZWUTK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1296 per On Demand Linux c5n.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1296000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5n.large",,"2","5.25 GiB","Linux","BoxUsage:c5n.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"UVGSS89UWYUUMVB9","JRTCKXETXF","UVGSS89UWYUUMVB9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1152 per On Demand Linux m6i.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1152000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6i.large",,"2","8 GiB","Linux","BoxUsage:m6i.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"UY2QUESD7ZZ7K5GZ","JRTCKXETXF","UY2QUESD7ZZ7K5GZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2532 per On Demand Windows m5n.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2532000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.large",,"2","8 GiB","Windows","BoxUsage:m5n.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"V44NDSZD3RRF4JQY","JRTCKXETXF","V44NDSZD3RRF4JQY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.12 per Hrs for License-hours:Cinema4D-SMF in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1200000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:Cinema4D-SMF","LicenseCheckout",,"Cinema 4D","us-east-1","Amazon Deadline Cloud",
"V66375QM2HE2D7F9","JRTCKXETXF","V66375QM2HE2D7F9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.659424 per On Demand Windows m6in.12xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","6.6594240000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6in.12xlarge",,"48","192 GiB","Windows","BoxUsage:m6in.12xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"V77BH33AEJFNY9CX","JRTCKXETXF","V77BH33AEJFNY9CX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1788 per On Demand Linux r5n.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1788000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5n.large",,"2","16 GiB","Linux","BoxUsage:r5n.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"VAZNWZ5XXG4JYRKC","JRTCKXETXF","VAZNWZ5XXG4JYRKC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.6944 per On Demand Linux g4dn.12xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.6944000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g4dn.12xlarge","GPU instance",,,"Linux","BoxUsage:g4dn.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"VFJBVGR5DJS4CRSN","JRTCKXETXF","VFJBVGR5DJS4CRSN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.4512 per On Demand Windows m6i.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.4512000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6i.xlarge",,"4","16 GiB","Windows","BoxUsage:m6i.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"VHRJ8RM92HKAZEBB","JRTCKXETXF","VHRJ8RM92HKAZEBB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.8544 per On Demand Linux m5n.24xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","6.8544000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.24xlarge",,"96","384 GiB","Linux","BoxUsage:m5n.24xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"VJAT7EM5YCZMGCMC","JRTCKXETXF","VJAT7EM5YCZMGCMC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$36.157416 per On Demand Linux g6e.48xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","36.1574160000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6e.48xlarge","GPU instance",,,"Linux","BoxUsage:g6e.48xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"VQ9QJDGH9R36FNX4","JRTCKXETXF","VQ9QJDGH9R36FNX4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.9024 per On Demand Windows m6i.2xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.9024000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6i.2xlarge",,"8","32 GiB","Windows","BoxUsage:m6i.2xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
