"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-04-29T17:49:36Z"
"Version","20250429174936"
"OfferCode","AmazonNeptune"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Physical Processor","Clock Speed","Memory","Storage","Network Performance","Processor Architecture","Storage Media","Volume Type","Min Volume Size","Max Volume Size","Engine Code","Database Engine","License Model","Deployment Option","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","Dedicated EBS Throughput","Enhanced Networking Supported","From Region Code","m-NCU","Normalization Size Factor","Pricing Unit","Processor Features","Region Code","serviceName","To Region Code"
"N7KPH7R54UHPD4FS","JRTCKXETXF","N7KPH7R54UHPD4FS.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 12.204 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","12.2040000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.x2iedn.4xlarge","Yes","Memory optimized","16","Intel Xeon Family",,"512 GiB","1 x 475 NVMe SSD","upto 25 gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.x2iedn.4xl","CreateDBInstance:0022",,,,,"43.2",,,"us-east-1","Amazon Neptune",
"NBECQJKR9S6A9SYY","JRTCKXETXF","NBECQJKR9S6A9SYY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.48 per Hrs for MemoryOptimizedGraphUsage:16-m-NCU in us-east-1","2025-03-01","0","Inf","Hrs","0.4800000000","USD","Neptune Memory Optimized Graph","AmazonNeptune","US East (N. Virginia)","AWS Region",,,,,,,,,,,,,,,,,,,,,,,,,,"USE1-MemoryOptimizedGraphUsage:16-m-NCU","CreateGraph",,,,"16",,,,"us-east-1","Amazon Neptune",
"P253TFPANENPR32W","JRTCKXETXF","P253TFPANENPR32W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.696 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","0.6960000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6i.xlarge","Yes","Memory optimized","4","Intel Xeon Family",,"32 GiB","EBS Only","Upto 12.5 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r6i.xl","CreateDBInstance:0022",,,,,"8",,,"us-east-1","Amazon Neptune",
"P8EVD22FASEG9XAT","JRTCKXETXF","P8EVD22FASEG9XAT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$15.36 per Hrs for MemoryOptimizedGraphUsage:512-m-NCU in us-east-1","2025-03-01","0","Inf","Hrs","15.3600000000","USD","Neptune Memory Optimized Graph","AmazonNeptune","US East (N. Virginia)","AWS Region","r6i.16xlarge",,,,,,,,,,,,,,,,,,,,,,,,,"USE1-MemoryOptimizedGraphUsage:512-m-NCU","CreateGraph",,,,"512",,,,"us-east-1","Amazon Neptune",
"PESMK3BVWWB487DE","JRTCKXETXF","PESMK3BVWWB487DE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.14 per GB of Data Transfer from Asia Pacific (Sydney) to US East (N. Virginia)","2025-03-01","0","Inf","GB","0.1400000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","Asia Pacific (Sydney)","AWS Region","US East (N. Virginia)","AWS Region","APS2-USE1-AWS-Out-Bytes","",,,"ap-southeast-2",,,,,,"Amazon Neptune","us-east-1"
"PGHCCUTA76Y3WX8S","JRTCKXETXF","PGHCCUTA76Y3WX8S.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.887 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.8870000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6g.xlarge","Yes","Memory optimized","4","AWS Graviton2",,"32 GiB","EBS Only","Up to 10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r6g.xl","CreateDBInstance:0022",,,,,"10.8",,,"us-east-1","Amazon Neptune",
"PHXZFZWY9TGMQ5K6","JRTCKXETXF","PHXZFZWY9TGMQ5K6.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.3726 per Hrs for InstanceUsageIOOptimized:db.r7g.large:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.3726000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7g.large","Yes","Memory optimized","2","AWS Graviton3",,"16 GiB","EBS Only","up to 12.5","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r7g.large","CreateDBInstance:0022",,,,,"4",,,"us-east-1","Amazon Neptune",
"PRDQGVFF9M7ADGZU","JRTCKXETXF","PRDQGVFF9M7ADGZU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.469 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.4690000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r5.large","Yes","Memory optimized","2","Intel Xeon Platinum 8175",,"16 GiB","EBS Only","Up to 10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r5.large","CreateDBInstance:0022",,,,,"5.4",,,"us-east-1","Amazon Neptune",
"Q2GQA9YBZPFGYQT4","JRTCKXETXF","Q2GQA9YBZPFGYQT4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.352 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","8.3520000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r5.12xlarge","Yes","Memory optimized","48","Intel Xeon Platinum 8175","Up to 3.1 GHz","384 GiB","EBS Only","10 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r5.12xl","CreateDBInstance:0022","7000 Mbps","Yes",,,"96",,,"us-east-1","Amazon Neptune",
"Q4J6H5RZSEDE83WB","JRTCKXETXF","Q4J6H5RZSEDE83WB.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 22.55 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","22.5500000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6i.24xlarge","Yes","Memory optimized","96","Intel Xeon Family",,"768 GiB","EBS Only","37.5 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r6i.24xl","CreateDBInstance:0022",,,,,"259.2",,,"us-east-1","Amazon Neptune",
"Q772B86YB69NGVVU","JRTCKXETXF","Q772B86YB69NGVVU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD5.9697 per Hrs for InstanceUsageIOOptimized:db.r7g.8xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","5.9697000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7g.8xlarge","Yes","Memory optimized","32","AWS Graviton3",,"256 GiB","EBS Only","15","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r7g.8xl","CreateDBInstance:0022",,,,,"64",,,"us-east-1","Amazon Neptune",
"QDW2Z4ZHCM6RVGWW","JRTCKXETXF","QDW2Z4ZHCM6RVGWW.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 3.758 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","3.7580000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r4.4xlarge","Yes","Memory optimized","16","Intel Xeon E5-2686 v4 (Broadwell)",,"122 GiB","EBS Only","Up to 10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r4.4xlarge","CreateDBInstance:0022",,,,,"21.6",,,"us-east-1","Amazon Neptune",
"QH5MPECFX2PGPUQW","JRTCKXETXF","QH5MPECFX2PGPUQW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB of Data Transfer from US East (N. Virginia) to Asia Pacific (Tokyo)","2025-03-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","US East (N. Virginia)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USE1-APN1-AWS-Out-Bytes","",,,"us-east-1",,,,,,"Amazon Neptune","ap-northeast-1"
"QKEXA79EKYU5UZGG","JRTCKXETXF","QKEXA79EKYU5UZGG.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD15.033 per Hrs for InstanceUsageIOOptimized:db.r7i.16xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","15.0330000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7i.16xlarge","Yes","Memory optimized","64","Intel Xeon E5-2686 v4 (Broadwell)",,"512 GiB","EBS Only","25 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r7i.16xl","CreateDBInstance:0022",,,,,"172.8",,,"us-east-1","Amazon Neptune",
"QQD4HVXR9ACRJSTA","JRTCKXETXF","QQD4HVXR9ACRJSTA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09 per GB of Data Transfer from Asia Pacific (Seoul) to US East (N. Virginia)","2025-03-01","0","Inf","GB","0.0900000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","Asia Pacific (Seoul)","AWS Region","US East (N. Virginia)","AWS Region","APN2-USE1-AWS-Out-Bytes","",,,"ap-northeast-2",,,,,,"Amazon Neptune","us-east-1"
"QU4VQ2XE8DD7PHZJ","JRTCKXETXF","QU4VQ2XE8DD7PHZJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$54.22 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","54.2200000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.x2iedn.24xlarge","Yes","Memory optimized","96","Intel Xeon Family",,"3072 GiB","2 x 1425 NVMe SSD","75 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.x2iedn.24xl","CreateDBInstance:0022",,,,,"192",,,"us-east-1","Amazon Neptune",
"QU8VM4FEKUARS4FC","JRTCKXETXF","QU8VM4FEKUARS4FC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$10.5684 per Hrs for Neptune-DB-Instance:db.r6g.16xl in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","10.5684000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6g.16xlarge","Yes","Memory optimized","64","AWS Graviton2",,"512 GiB","EBS Only","25 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r6g.16xl","CreateDBInstance:0022",,,,,"128",,,"us-east-1","Amazon Neptune",
"QUDZHW7HVJ6VZ83U","JRTCKXETXF","QUDZHW7HVJ6VZ83U.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 1.775 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","1.7750000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6g.2xlarge","Yes","Memory optimized","8","AWS Graviton2",,"64 GiB","EBS Only","Up to 10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r6g.2xl","CreateDBInstance:0022",,,,,"21.6",,,"us-east-1","Amazon Neptune",
"R96RFJCHSC72SFF2","JRTCKXETXF","R96RFJCHSC72SFF2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.16 per GB of Data Transfer from South America (Sao Paulo) to US East (N. Virginia)","2025-03-01","0","Inf","GB","0.1600000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","South America (Sao Paulo)","AWS Region","US East (N. Virginia)","AWS Region","SAE1-USE1-AWS-Out-Bytes","",,,"sa-east-1",,,,,,"Amazon Neptune","us-east-1"
"RMU979RMNXQJEZDN","JRTCKXETXF","RMU979RMNXQJEZDN.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD8.832 per Hrs for InstanceUsage:db.r8g.16xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","8.8320000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r8g.16xlarge","Yes","Memory optimized","64","AWS Graviton4",,"512 GiB","EBS Only","30","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r8g.16xl","CreateDBInstance:0022",,,,,"128",,,"us-east-1","Amazon Neptune",
"RT42BWJ4E4Z7KXD3","JRTCKXETXF","RT42BWJ4E4Z7KXD3.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.939 per Hrs for InstanceUsageIOOptimized:db.r7i.xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.9390000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7i.xlarge","Yes","Memory optimized","4","Intel Xeon E5-2686 v4 (Broadwell)",,"32 GiB","EBS Only","Upto 12.5 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r7i.xl","CreateDBInstance:0022",,,,,"10.8",,,"us-east-1","Amazon Neptune",
"RVRXTXGRCHV39AZZ","JRTCKXETXF","RVRXTXGRCHV39AZZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.3287 per Hrs for Neptune-DB-Instance:db.r6g.large in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.3287000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6g.large","Yes","Memory optimized","2","AWS Graviton2",,"16 GiB","EBS Only","Up to 10 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r6g.large","CreateDBInstance:0022",,,,,"4",,,"us-east-1","Amazon Neptune",
"RXBSC6QWGZGDWRBG","JRTCKXETXF","RXBSC6QWGZGDWRBG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB of Data Transfer from US East (N. Virginia) to Asia Pacific (Sydney)","2025-03-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","US East (N. Virginia)","AWS Region","Asia Pacific (Sydney)","AWS Region","USE1-APS2-AWS-Out-Bytes","",,,"us-east-1",,,,,,"Amazon Neptune","ap-southeast-2"
"RZVE6XBRP2YTKDE4","JRTCKXETXF","RZVE6XBRP2YTKDE4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.696 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","0.6960000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r5.xlarge","Yes","Memory optimized","4","Intel Xeon Platinum 8175","Up to 3.1 GHz","32 GiB","EBS Only","Up to 10 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r5.xl","CreateDBInstance:0022","Up to 3500 Mbps","Yes",,,"8",,,"us-east-1","Amazon Neptune",
"RZWPB5Z6X4ZFTAFE","JRTCKXETXF","RZWPB5Z6X4ZFTAFE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 7.133 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","7.1330000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6g.8xlarge","Yes","Memory optimized","32","AWS Graviton2",,"256 GiB","EBS Only","12 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r6g.8xl","CreateDBInstance:0022",,,,,"86.4",,,"us-east-1","Amazon Neptune",
"S5PPNYUZJ48KK3NS","JRTCKXETXF","S5PPNYUZJ48KK3NS.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 25.771 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","25.7710000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r5d.24xlarge","Yes","Memory optimized","96","Intel Xeon Platinum 8175",,"768 GiB","4 x 900 NVMe SSD","25 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r5d.24xl","CreateDBInstance:0022",,,,,"259.2",,,"us-east-1","Amazon Neptune",
"S5T385ZUWU5YMD3K","JRTCKXETXF","S5T385ZUWU5YMD3K.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD1.879 per Hrs for InstanceUsageIOOptimized:db.r7i.2xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","1.8790000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7i.2xlarge","Yes","Memory optimized","8","Intel Xeon E5-2686 v4 (Broadwell)",,"64 GiB","EBS Only","Upto 12.5 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r7i.2xl","CreateDBInstance:0022",,,,,"21.6",,,"us-east-1","Amazon Neptune",
"S8N9GQE3JKNDFWBW","JRTCKXETXF","S8N9GQE3JKNDFWBW.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.553 per Hrs for InstanceUsage:db.r7g.xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.5530000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7g.xlarge","Yes","Memory optimized","4","AWS Graviton3",,"32 GiB","EBS Only","up to 12.5","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r7g.xl","CreateDBInstance:0022",,,,,"8",,,"us-east-1","Amazon Neptune",
"SF9ZZCJF4JWET3V5","JRTCKXETXF","SF9ZZCJF4JWET3V5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1608 per NCU-hr for Neptune:ServerlessUsage:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","NCU-hr","0.1608000000","USD","Serverless","AmazonNeptune","US East (N. Virginia)","AWS Region",,,,,,,,,,,,,,,,"Amazon Neptune",,,,,,,,,,"Neptune:ServerlessUsage","CreateDBInstance:0022",,,,,,,,"us-east-1","Amazon Neptune",
"SG9HM7V934HMYS3W","JRTCKXETXF","SG9HM7V934HMYS3W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.92 per Hrs for MemoryOptimizedGraphUsage:64-m-NCU in us-east-1","2025-03-01","0","Inf","Hrs","1.9200000000","USD","Neptune Memory Optimized Graph","AmazonNeptune","US East (N. Virginia)","AWS Region","r6i.2xlarge",,,,,,,,,,,,,,,,,,,,,,,,,"USE1-MemoryOptimizedGraphUsage:64-m-NCU","CreateGraph",,,,"64",,,,"us-east-1","Amazon Neptune",
"SGW3RQPE297CKUU9","JRTCKXETXF","SGW3RQPE297CKUU9.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 97.605 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","97.6050000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.x2iedn.32xlarge","Yes","Memory optimized","128","Intel Xeon Family",,"4096 GiB","2 x 1900 NVMe SSD","100 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.x2iedn.32xl","CreateDBInstance:0022",,,,,"345.6",,,"us-east-1","Amazon Neptune",
"T2N4EBSZKN9WE3GR","JRTCKXETXF","T2N4EBSZKN9WE3GR.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.7452 per Hrs for InstanceUsageIOOptimized:db.r8g.xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","0.7452000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r8g.xlarge","Yes","Memory optimized","4","AWS Graviton4",,"32 GiB","EBS Only","up to 12.5","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r8g.xl","CreateDBInstance:0022",,,,,"8",,,"us-east-1","Amazon Neptune",
"T4ASKMKFQPC7HJ65","JRTCKXETXF","T4ASKMKFQPC7HJ65.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.348 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","0.3480000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r4.large","Yes","Memory optimized","2","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","15.25 GiB","EBS Only","Up to 10 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r4.large","CreateDBInstance:0022","400 Mbps","Yes",,,"16",,"Intel AVX, Intel AVX2, Intel Turbo","us-east-1","Amazon Neptune",
"T545BH3M9VJZPAYP","JRTCKXETXF","T545BH3M9VJZPAYP.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD8.9545 per Hrs for InstanceUsageIOOptimized:db.r7g.12xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","8.9545000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7g.12xlarge","Yes","Memory optimized","48","AWS Graviton3",,"384 GiB","EBS Only","22.5","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r7g.12xl","CreateDBInstance:0022",,,,,"96",,,"us-east-1","Amazon Neptune",
"TATFXBVXSQJMNY4A","JRTCKXETXF","TATFXBVXSQJMNY4A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.136 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","11.1360000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6i.16xlarge","Yes","Memory optimized","64","Intel Xeon Family",,"512 GiB","EBS Only","25 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r6i.16xl","CreateDBInstance:0022",,,,,"128",,,"us-east-1","Amazon Neptune",
"TCC8D55GSWYPWGV3","JRTCKXETXF","TCC8D55GSWYPWGV3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.784 per instance hour (or partial hour) running Amazon Neptune","2025-03-01","0","Inf","Hrs","2.7840000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r6i.4xlarge","Yes","Memory optimized","16","Intel Xeon Family",,"128 GiB","EBS Only","Upto 12.5 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r6i.4xl","CreateDBInstance:0022",,,,,"32",,,"us-east-1","Amazon Neptune",
"TCXG69A4HEWCXVJ4","JRTCKXETXF","TCXG69A4HEWCXVJ4.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 1.879 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","1.8790000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r4.2xlarge","Yes","Memory optimized","8","Intel Xeon E5-2686 v4 (Broadwell)",,"61 GiB","EBS Only","Up to 10 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r4.2xlarge","CreateDBInstance:0022",,,,,"21.6",,,"us-east-1","Amazon Neptune",
"TFTDAQ3EBUJW7GQE","JRTCKXETXF","TFTDAQ3EBUJW7GQE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 22.55 per instance hours (or partial hour) for InstanceUsageIOOptimized in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","22.5500000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r5.24xlarge","Yes","Memory optimized","96","Intel Xeon Platinum 8175",,"768 GiB","EBS Only","25 Gigabit","64-bit",,"General Purpose-Aurora",,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsageIOOptimized:db.r5.24xl","CreateDBInstance:0022",,,,,"259.2",,,"us-east-1","Amazon Neptune",
"TKTJNVUYSVD45VYQ","JRTCKXETXF","TKTJNVUYSVD45VYQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD5.568 per Hrs for InstanceUsage:db.r7i.8xl:CreateDBInstance:0022 in US East (N. Virginia)","2025-03-01","0","Inf","Hrs","5.5680000000","USD","Database Instance","AmazonNeptune","US East (N. Virginia)","AWS Region","db.r7i.8xlarge","Yes","Memory optimized","32","Intel Xeon E5-2686 v4 (Broadwell)",,"256 GiB","EBS Only","12.5 Gigabit","64-bit",,,,,"22","Amazon Neptune","License included","Multi-AZ",,,,,,,,"InstanceUsage:db.r7i.8xl","CreateDBInstance:0022",,,,,"64",,,"us-east-1","Amazon Neptune",
"TM4RG65H4TBUUCD6","JRTCKXETXF","TM4RG65H4TBUUCD6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09 per GB of Data Transfer from Asia Pacific (Singapore) to US East (N. Virginia)","2025-03-01","0","Inf","GB","0.0900000000","USD","Data Transfer","AmazonNeptune",,,,,,,,,,,,,,,,,,,,,,,"InterRegion Outbound","Asia Pacific (Singapore)","AWS Region","US East (N. Virginia)","AWS Region","APS1-USE1-AWS-Out-Bytes","",,,"ap-southeast-1",,,,,,"Amazon Neptune","us-east-1"
