"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-02-17T19:49:44Z"
"Version","20250217194944"
"OfferCode","AWSElementalMediaConvert"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Description","Location","Location Type","usageType","operation","AddOn Feature","MinuteState","Region Code","serviceName","Tier","Transcoding Result","Video Codec","Video Frame Rate","Video Quality Setting","Video Resolution"
"NV7E5CA3KXVCH43N","JRTCKXETXF","NV7E5CA3KXVCH43N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.024/min - US East (N. Virginia) - HD, AVC/H.264, <=30 fps, Single pass HQ, Pro Tier","2025-02-01","0","Inf","minutes","0.0240000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVC-HD-SHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC/H.264","<=30 fps","Single pass HQ","HD"
"NZ55UFDU6CD5RZ73","JRTCKXETXF","NZ55UFDU6CD5RZ73.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.018/min - US East (N. Virginia) - SD, AVC/H.264, >60 fps and <=120 fps, Single pass HQ, Pro Tier","2025-02-01","0","Inf","minutes","0.0180000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVC-SD-SHQ-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC/H.264",">60 fps and <=120 fps","Single pass HQ","SD"
"P4AKX29V6TQKAWFK","JRTCKXETXF","P4AKX29V6TQKAWFK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0735/min - US East (N. Virginia) - HD, AVC-Intra, >30 fps and <=60 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0735000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVCI-HD-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC-Intra",">30 fps and <=60 fps","Single pass","HD"
"P8NXFCC3G3C7CC6A","JRTCKXETXF","P8NXFCC3G3C7CC6A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.275625/min - US East (N. Virginia) - HD, VP9, >30 fps and <=60 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.2756250000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP9-HD-MHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP9",">30 fps and <=60 fps","Multi-pass HQ","HD"
"P9J37EUWW2S83T42","JRTCKXETXF","P9J37EUWW2S83T42.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.048/min - US East (N. Virginia) - 4K, AVC/H.264, <=30 fps, Single pass HQ, Pro Tier","2025-02-01","0","Inf","minutes","0.0480000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVC-4K-SHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC/H.264","<=30 fps","Single pass HQ","4K"
"PCGBPEEXX7AT7EG4","JRTCKXETXF","PCGBPEEXX7AT7EG4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.21/min - US East (N. Virginia) - HD, VP9, >60 fps and <=120 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.2100000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP9-HD-M-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP9",">60 fps and <=120 fps","Multi-pass","HD"
"PDB7P2EAZXERQQUS","JRTCKXETXF","PDB7P2EAZXERQQUS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.006/min - US East (N. Virginia) - NexGuard Watermarking HD","2025-02-01","0","Inf","minutes","0.0060000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-NEXGUARD-HD","","NexGuard Watermarking HD","Untransformed","us-east-1","AWS Elemental MediaConvert","Add-On","Success",,,,
"PE5XBN5R9X4HET2S","JRTCKXETXF","PE5XBN5R9X4HET2S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0094/min - US East (N. Virginia) - SD, AVC/H.264, >30 fps and <=60 fps, Single pass, Basic Tier","2025-02-01","0","Inf","minutes","0.0094000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-SD-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264",">30 fps and <=60 fps","Single pass","SD"
"PFJPC2CXAT3K7AFP","JRTCKXETXF","PFJPC2CXAT3K7AFP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1575/min - US East (N. Virginia) - SD, VP9, >60 fps and <=120 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.1575000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP9-SD-MHQ-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP9",">60 fps and <=120 fps","Multi-pass HQ","SD"
"PFY3368D8ZUSA76W","JRTCKXETXF","PFY3368D8ZUSA76W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.054/min - US East (N. Virginia) - 4K, VP8, <=30 fps, Basic Tier","2025-02-01","0","Inf","minutes","0.0540000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-VP8-4K-M-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","VP8","<=30 fps","Multi-pass","4K"
"PGT5DUVSFE3D988H","JRTCKXETXF","PGT5DUVSFE3D988H.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01/min - US East (N. Virginia) - SD, Pass-Through, <=30 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0100000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-PASS-SD-NA-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","Pass-Through","<=30 fps","NA","SD"
"PKH5XYT4BUUJQGWP","JRTCKXETXF","PKH5XYT4BUUJQGWP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0315/min - US East (N. Virginia) - SD, MPEG2, >60 fps and <=120 fps, Multi-pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0315000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-MP2-SD-M-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","MPEG2",">60 fps and <=120 fps","Multi-pass","SD"
"PPJFUC6YX9NX67T5","JRTCKXETXF","PPJFUC6YX9NX67T5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.048/min - US East (N. Virginia) - HD, HEVC/H.265, <=30 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0480000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-HD-S-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265","<=30 fps","Single pass","HD"
"PU9CXSEJHKFVWZRB","JRTCKXETXF","PU9CXSEJHKFVWZRB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0188/min - US East (N. Virginia) - HD, AVC/H.264, >30 fps and <=60 fps, Single pass, Basic Tier","2025-02-01","0","Inf","minutes","0.0188000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-HD-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264",">30 fps and <=60 fps","Single pass","HD"
"PXAYMAXNUUPREV2B","JRTCKXETXF","PXAYMAXNUUPREV2B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.036/min - US East (N. Virginia) - HD, MPEG2, >60 fps and <=120 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0360000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-MP2-HD-S-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","MPEG2",">60 fps and <=120 fps","Single pass","HD"
"PYJ67K4BRGSFDUSV","JRTCKXETXF","PYJ67K4BRGSFDUSV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0735/min - US East (N. Virginia) - HD, XAVC, >30 fps and <=60 fps, Single pass HQ, Pro Tier","2025-02-01","0","Inf","minutes","0.0735000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-XAVC-HD-SHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","XAVC",">30 fps and <=60 fps","Single pass HQ","HD"
"Q6Y4NQHDMK5RPZ2K","JRTCKXETXF","Q6Y4NQHDMK5RPZ2K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1728/min - US East (N. Virginia) - 4K, VP8, >60 fps and <=120 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.1728000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP8-4K-M-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP8",">60 fps and <=120 fps","Multi-pass","4K"
"QBHM3THJN7WDUK8Y","JRTCKXETXF","QBHM3THJN7WDUK8Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.129/min - US East (N. Virginia) - HD, XAVC, >30 fps and <=60 fps, Multi-pass HQ, Pro Tier","2025-02-01","0","Inf","minutes","0.1290000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-XAVC-HD-MHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","XAVC",">30 fps and <=60 fps","Multi-pass HQ","HD"
"QK6GWVQBQKXK7S4G","JRTCKXETXF","QK6GWVQBQKXK7S4G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.024 per minute for SD, HEVC/H.265, <=30 fps, Single pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.0240000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-SD-SHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265","<=30 fps","Single pass HQ","SD"
"QNA8TM8YY4KC6NSD","JRTCKXETXF","QNA8TM8YY4KC6NSD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.042/min - US East (N. Virginia) - HD, MPEG2, <=30 fps, Multi-pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0420000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-MP2-HD-M-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","MPEG2","<=30 fps","Multi-pass","HD"
"QVV7N8CYF5DWRPJA","JRTCKXETXF","QVV7N8CYF5DWRPJA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per minute for SD, HEVC/H.265, >30 fps and <=60 fps, Single pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.0300000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-SD-SHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">30 fps and <=60 fps","Single pass HQ","SD"
"QXJ8DEZ5HKENS72H","JRTCKXETXF","QXJ8DEZ5HKENS72H.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03/min - US East (N. Virginia) - 4K, GIF, >30 fps and <=60 fps, NA, Basic Tier","2025-02-01","0","Inf","minutes","0.0300000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-GIF-4K-NA-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","GIF",">30 fps and <=60 fps","NA","4K"
"R3WV7KEMGMRMNT4R","JRTCKXETXF","R3WV7KEMGMRMNT4R.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.096 per minute for SD, AV1, <=30 fps, Single pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.0960000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AV1-SD-SHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AV1","<=30 fps","Single pass HQ","SD"
"RCZB7BW26WQNW9WX","JRTCKXETXF","RCZB7BW26WQNW9WX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.006/min - US East (N. Virginia) - NexGuard Watermarking 4K","2025-02-01","0","Inf","minutes","0.0060000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-NEXGUARD-4K","","NexGuard Watermarking 4K","Untransformed","us-east-1","AWS Elemental MediaConvert","Add-On","Success",,,,
"RMFJ4FPR4HVE9SYD","JRTCKXETXF","RMFJ4FPR4HVE9SYD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.005/min - US East (N. Virginia) - Audio-only, Pro Tier","2025-02-01","0","Inf","minutes","0.0050000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-NA-AUD-NA-NA","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","NA","NA","NA","Audio"
"RRG36VUGS59JCEXD","JRTCKXETXF","RRG36VUGS59JCEXD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.024/min - US East (N. Virginia) - 4K, GIF, <=30 fps, NA, Basic Tier","2025-02-01","0","Inf","minutes","0.0240000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-GIF-4K-NA-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","GIF","<=30 fps","NA","4K"
"RSHTKXMW3QGGKNQQ","JRTCKXETXF","RSHTKXMW3QGGKNQQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0113/min - US East (N. Virginia) - SD, AVC/H.264, >60 fps and <=120 fps, Single pass HQ, Basic Tier","2025-02-01","0","Inf","minutes","0.0113000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-SD-SHQ-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264",">60 fps and <=120 fps","Single pass HQ","SD"
"RTRQP5PUTPKGHJGW","JRTCKXETXF","RTRQP5PUTPKGHJGW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.06/min - US East (N. Virginia) - HD, VP9, >60 fps and <=120 fps, Basic Tier","2025-02-01","0","Inf","minutes","0.0600000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-VP9-HD-M-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","VP9",">60 fps and <=120 fps","Multi-pass","HD"
"RUYBS5YMBEB46DJQ","JRTCKXETXF","RUYBS5YMBEB46DJQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09072/min - US East (N. Virginia) - HD, VP8, >30 fps and <=60 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0907200000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VP8-HD-MHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VP8",">30 fps and <=60 fps","Multi-pass HQ","HD"
"RWE3VC2STDM6P7PZ","JRTCKXETXF","RWE3VC2STDM6P7PZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.048/min - US East (N. Virginia) - HD, VC3, <=30 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0480000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-VC3-HD-NA-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","VC3","<=30 fps","Single pass","HD"
"RWTE8QB4YAAJXSGB","JRTCKXETXF","RWTE8QB4YAAJXSGB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.294/min - US East (N. Virginia) - 4K, XAVC, >30 fps and <=60 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.2940000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-XAVC-4K-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","XAVC",">30 fps and <=60 fps","Single pass","4K"
"S44TSZ47DHGBSWZM","JRTCKXETXF","S44TSZ47DHGBSWZM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.084/min - US East (N. Virginia) - 4K, AVC/H.264, <=30 fps, Multi-pass HQ, Pro Tier","2025-02-01","0","Inf","minutes","0.0840000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVC-4K-MHQ-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC/H.264","<=30 fps","Multi-pass HQ","4K"
"S4K9FJW2XRX66RSJ","JRTCKXETXF","S4K9FJW2XRX66RSJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.048/min - US East (N. Virginia) - HD, Apple ProRes, <=30 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0480000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-PR-HD-NA-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","Apple ProRes","<=30 fps","NA","HD"
"S6YT4XPW7FT6D4BP","JRTCKXETXF","S6YT4XPW7FT6D4BP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.06/min - US East (N. Virginia) - HD, Apple ProRes, >30 fps and <=60 fps, Pro Tier","2025-02-01","0","Inf","minutes","0.0600000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-PR-HD-NA-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","Apple ProRes",">30 fps and <=60 fps","NA","HD"
"S9F2R4U7BE8HUBTM","JRTCKXETXF","S9F2R4U7BE8HUBTM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.018/min - US East (N. Virginia) - SD, GIF, >60 fps and <=120 fps, NA, Basic Tier","2025-02-01","0","Inf","minutes","0.0180000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-GIF-SD-NA-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","GIF",">60 fps and <=120 fps","NA","SD"
"SCDDPKMWDMEB35X6","JRTCKXETXF","SCDDPKMWDMEB35X6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0375/min - US East (N. Virginia) - 4K, AVC/H.264, >30 fps and <=60 fps, Single pass HQ, Basic Tier","2025-02-01","0","Inf","minutes","0.0375000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-4K-SHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264",">30 fps and <=60 fps","Single pass HQ","4K"
"SK35DWTHVT9P9M7Q","JRTCKXETXF","SK35DWTHVT9P9M7Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.12/min - US East (N. Virginia) - Add-On charge for Dolby Vision HD","2025-02-01","0","Inf","minutes","0.1200000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-DOLBY_VIS-HD","","Dolby Vision HD","Untransformed","us-east-1","AWS Elemental MediaConvert","Add-On","Success",,,,
"SMTAUZBAF32NQQHE","JRTCKXETXF","SMTAUZBAF32NQQHE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0225/min - US East (N. Virginia) - HD, AVC/H.264, >60 fps and <=120 fps, Single pass, Basic Tier","2025-02-01","0","Inf","minutes","0.0225000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-HD-S-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264",">60 fps and <=120 fps","Single pass","HD"
"SSHUXG7G825FGPY8","JRTCKXETXF","SSHUXG7G825FGPY8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.48 per minute for 8K, HEVC/H.265, >30 fps and <=60 fps, Single pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.4800000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-8K-SHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">30 fps and <=60 fps","Single pass HQ","8K"
"SSWVZZE7C8Z5EYC5","JRTCKXETXF","SSWVZZE7C8Z5EYC5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.015/min - US East (N. Virginia) - SD, VP9, <=30 fps, Basic Tier","2025-02-01","0","Inf","minutes","0.0150000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-VP9-SD-M-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","VP9","<=30 fps","Multi-pass","SD"
"T4WAQHTMD8A5SGT2","JRTCKXETXF","T4WAQHTMD8A5SGT2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03/min - US East (N. Virginia) - 4K, AVC/H.264, <=30 fps, Single pass, Basic Tier","2025-02-01","0","Inf","minutes","0.0300000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-4K-S-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264","<=30 fps","Single pass","4K"
"T5K4SAWXDVKQSTRV","JRTCKXETXF","T5K4SAWXDVKQSTRV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03/min - US East (N. Virginia) - HD, AVC/H.264, >30 fps and <=60 fps, Single pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0300000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVC-HD-S-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC/H.264",">30 fps and <=60 fps","Single pass","HD"
"TAZJXJGB8R86686A","JRTCKXETXF","TAZJXJGB8R86686A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.12 per minute for 4K, HEVC/H.265, >30 fps and <=60 fps, Single pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.1200000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-4K-SHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">30 fps and <=60 fps","Single pass HQ","4K"
"TDHXQ26GN9VRWT2Y","JRTCKXETXF","TDHXQ26GN9VRWT2Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03/min - US East (N. Virginia) - HD, VP9, <=30 fps, Basic Tier","2025-02-01","0","Inf","minutes","0.0300000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-VP9-HD-M-30","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","VP9","<=30 fps","Multi-pass","HD"
"TEHZ7BVTMAGP9DAJ","JRTCKXETXF","TEHZ7BVTMAGP9DAJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.006/min - US East (N. Virginia) - NexGuard Watermarking 8K","2025-02-01","0","Inf","minutes","0.0060000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-NEXGUARD-8K","","NexGuard Watermarking 8K","Untransformed","us-east-1","AWS Elemental MediaConvert","Add-On","Success",,,,
"TKGTPKNV7FXY9J57","JRTCKXETXF","TKGTPKNV7FXY9J57.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.045/min - US East (N. Virginia) - 4K, AVC/H.264, >60 fps and <=120 fps, Single pass, Basic Tier","2025-02-01","0","Inf","minutes","0.0450000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-AVC-4K-S-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","AVC/H.264",">60 fps and <=120 fps","Single pass","4K"
"TKHQ8Q8BMQHK3WHK","JRTCKXETXF","TKHQ8Q8BMQHK3WHK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.126 per minute for HD, HEVC/H.265, >60 fps and <=120 fps, Multi-pass HQ, Pro tier in US East (N. Virginia)","2025-02-01","0","Inf","minutes","0.1260000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-HEVC-HD-MHQ-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","HEVC/H.265",">60 fps and <=120 fps","Multi-pass HQ","HD"
"TM826EDNSZU93BYM","JRTCKXETXF","TM826EDNSZU93BYM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0263/min - US East (N. Virginia) - SD, MPEG2, >30 fps and <=60 fps, Multi-pass, Pro Tier","2025-02-01","0","Inf","minutes","0.0263000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-MP2-SD-M-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","MPEG2",">30 fps and <=60 fps","Multi-pass","SD"
"U3PSWKA4MKY82XPA","JRTCKXETXF","U3PSWKA4MKY82XPA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.054/min - US East (N. Virginia) - HD, VP8, >60 fps and <=120 fps, Basic Tier","2025-02-01","0","Inf","minutes","0.0540000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-B-VP8-HD-M-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Basic","Success","VP8",">60 fps and <=120 fps","Multi-pass","HD"
"U7KKKE54U3PTBU4R","JRTCKXETXF","U7KKKE54U3PTBU4R.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0432/min - US East (N. Virginia) - HD, GIF, >60 fps and <=120 fps, NA, Pro Tier","2025-02-01","0","Inf","minutes","0.0432000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-GIF-HD-NA-120","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","GIF",">60 fps and <=120 fps","NA","HD"
"UCF3HAUD2QAJT4JE","JRTCKXETXF","UCF3HAUD2QAJT4JE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.015/min - US East (N. Virginia) - SD, AVC/H.264, >30 fps and <=60 fps, Single pass HQ, Pro Tier","2025-02-01","0","Inf","minutes","0.0150000000","USD","Transcode minute","AWSElementalMediaConvert",,"US East (N. Virginia)","AWS Region","IAD-P-AVC-SD-SHQ-60","",,"Untransformed","us-east-1","AWS Elemental MediaConvert","Professional","Success","AVC/H.264",">30 fps and <=60 fps","Single pass HQ","SD"
