SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,usageType,operation,Bit Rate,Codec,Frame Rate,Input,Output,Pipeline,Region Code,Reserve Type,Resolution,serviceName,Video Quality
XQFVDJ3J3Z4AQ8U3,JRTCKXETXF,XQFVDJ3J3Z4AQ8U3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0425/hour for reserved Standard Pipeline Audio Only in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.0425000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AUDIO-R,CHANNEL_OUTPUT,NA,,NA,NA,Audio Only,Standard,us-east-1,1 Year,NA,AWS Elemental MediaLive,NA
XRDVBWW3PN566DB4,JRTCKXETXF,XRDVBWW3PN566DB4.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0518/hour for reserved Single Pipeline SD HEVC inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.0518000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-HEVC-SD-L50-R,CHANNEL_INPUT,20-50mbps,,NA,HEVC,NA,Single,us-east-1,1 Year,SD,AWS Elemental MediaLive,NA
XSQRG7UUF5CYZ6R6,JRTCKXETXF,XSQRG7UUF5CYZ6R6.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.5165/hour for reserved Single Pipeline HD HEVC outputs at 30-60fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.5165000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-HEVC-HD-60-S-R,CHANNEL_OUTPUT,NA,,30-60fps,NA,HEVC,Single,us-east-1,1 Year,HD,AWS Elemental MediaLive,Standard
Y4JDMMBNGWXEPGN3,JRTCKXETXF,Y4JDMMBNGWXEPGN3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0345/hour for reserved Single Pipeline HD AVC inputs at <10mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.0345000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-AVC-HD-L10-R,CHANNEL_INPUT,<10mbps,,NA,AVC,NA,Single,us-east-1,1 Year,HD,AWS Elemental MediaLive,NA
Y6ME6SP4TCRQYH45,JRTCKXETXF,Y6ME6SP4TCRQYH45.JRTCKXETXF.6YS6EN2CT7,OnDemand,$5.6000/hour for Standard Pipeline UHD CDI inputs in US East (N. Virginia),2025-05-01,0,Inf,hours,5.6000000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-CDI-UHD,CHANNEL_INPUT,,,,CDI,NA,Standard,us-east-1,On Demand,UHD,AWS Elemental MediaLive,
Y7RRQP25RXG8VRFC,JRTCKXETXF,Y7RRQP25RXG8VRFC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.3500/hour for reserved Standard Pipeline HD CDI inputs in US East (N. Virginia),2025-05-01,0,Inf,hours,0.3500000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-CDI-HD-R,CHANNEL_INPUT,,,,CDI,NA,Standard,us-east-1,1 Year,HD,AWS Elemental MediaLive,
Y962BYG5V83NA5DU,JRTCKXETXF,Y962BYG5V83NA5DU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.8080/hour for Standard Pipeline UHD AVC outputs at <=30fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,2.8080000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-UHD-30-S,CHANNEL_OUTPUT,NA,,<=30fps,NA,AVC,Standard,us-east-1,On Demand,UHD,AWS Elemental MediaLive,Standard
YBWJ9KXP5PPMJ24Q,JRTCKXETXF,YBWJ9KXP5PPMJ24Q.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.2071/hour for reserved Single Pipeline UHD AVC inputs at <10mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.2071000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-AVC-UHD-L10-R,CHANNEL_INPUT,<10mbps,,NA,AVC,NA,Single,us-east-1,1 Year,UHD,AWS Elemental MediaLive,NA
YEE8XJKUPBFKX49X,JRTCKXETXF,YEE8XJKUPBFKX49X.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.359/hour for reserved Single Pipeline SD AV1 outputs at 30-60fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.3590000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-AV1-SD-60-S-R,CHANNEL_OUTPUT,NA,,30-60fps,NA,AV1,Single,us-east-1,1 Year,SD,AWS Elemental MediaLive,Standard
YGDMW588XERP3JQN,JRTCKXETXF,YGDMW588XERP3JQN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.01/hour for idle multiplexer in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.0100000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-IDLE,INACTIVE_MULTIPLEX,,,,,NA,,us-east-1,NA,NA,AWS Elemental MediaLive,
YHC7DNJGS5X66CZ8,JRTCKXETXF,YHC7DNJGS5X66CZ8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.4212/hour for Single Pipeline HD AVC outputs at <10mbps,<=30fps,and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.4212000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-AVC-HD-L10-30-S,CHANNEL_OUTPUT,<10mbps,,<=30fps,NA,AVC,Single,us-east-1,On Demand,HD,AWS Elemental MediaLive,Standard
YJS67YE78QM3VTVN,JRTCKXETXF,YJS67YE78QM3VTVN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.6/hour for on-demand AVC SD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,2.6000000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-AVC-SD,CHANNEL_OUTPUT,,,,,AVC,,us-east-1,On Demand,SD,AWS Elemental MediaLive,
YJSUWWUBCEQ9CKPF,JRTCKXETXF,YJSUWWUBCEQ9CKPF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.8460/hour for Single Pipeline UHD AVC inputs at <10mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.8460000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-AVC-UHD-L10,CHANNEL_INPUT,<10mbps,,NA,AVC,NA,Single,us-east-1,On Demand,UHD,AWS Elemental MediaLive,NA
YME8HHQV7PRFD5Y3,JRTCKXETXF,YME8HHQV7PRFD5Y3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$21.6/hour for on-demand HEVC HD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,21.6000000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-HEVC-HD,CHANNEL_OUTPUT,,,,,HEVC,,us-east-1,On Demand,HD,AWS Elemental MediaLive,
YMGGEFHN7UESG4U4,JRTCKXETXF,YMGGEFHN7UESG4U4.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.6336/hour for Single Pipeline HD AVC outputs at 20-50mbps,<=30fps,and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.6336000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-AVC-HD-L50-30-S,CHANNEL_OUTPUT,20-50mbps,,<=30fps,NA,AVC,Single,us-east-1,On Demand,HD,AWS Elemental MediaLive,Standard
YNB4WZXDWXGB2VW8,JRTCKXETXF,YNB4WZXDWXGB2VW8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$14.112/hour for Standard Pipeline UHD HEVC outputs at 30-60fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,14.1120000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-HEVC-UHD-60-S,CHANNEL_OUTPUT,NA,,30-60fps,NA,HEVC,Standard,us-east-1,On Demand,UHD,AWS Elemental MediaLive,Standard
YVPJXRTQMDKQ4N4C,JRTCKXETXF,YVPJXRTQMDKQ4N4C.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.8820/hour for Standard Pipeline HD AVC outputs at <10mbps,30-60fps,and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.8820000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-HD-L10-60-S,CHANNEL_OUTPUT,<10mbps,,30-60fps,NA,AVC,Standard,us-east-1,On Demand,HD,AWS Elemental MediaLive,Standard
Z3NZY2G68U3XSR92,JRTCKXETXF,Z3NZY2G68U3XSR92.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.2124/hour for Single Pipeline SD AVC outputs at <10mbps,<=30fps,and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.2124000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-AVC-SD-L10-30-S,CHANNEL_OUTPUT,<10mbps,,<=30fps,NA,AVC,Single,us-east-1,On Demand,SD,AWS Elemental MediaLive,Standard
Z3V46GNCWJFU6VRZ,JRTCKXETXF,Z3V46GNCWJFU6VRZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1750/hour for reserved Standard Pipeline SD CDI inputs in US East (N. Virginia),2025-05-01,0,Inf,hours,0.1750000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-CDI-SD-R,CHANNEL_INPUT,,,,CDI,NA,Standard,us-east-1,1 Year,SD,AWS Elemental MediaLive,
Z3WAVK25Y6UZPXJY,JRTCKXETXF,Z3WAVK25Y6UZPXJY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.4275/hour for reserved Standard Pipeline SD HEVC outputs at 30-60fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.4275000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-HEVC-SD-60-S-R,CHANNEL_OUTPUT,NA,,30-60fps,NA,HEVC,Standard,us-east-1,1 Year,SD,AWS Elemental MediaLive,Standard
Z52MQPDW44RCTEGC,JRTCKXETXF,Z52MQPDW44RCTEGC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.3246/hour for reserved Standard Pipeline SD AVC outputs at 30-60fps and Enhanced VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.3246000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AVC-SD-60-E-R,CHANNEL_OUTPUT,NA,,30-60fps,NA,AVC,Standard,us-east-1,1 Year,SD,AWS Elemental MediaLive,Enhanced
Z8RJNCTZR2RKE7Z3,JRTCKXETXF,Z8RJNCTZR2RKE7Z3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.5525/hour for 3-year reserved AVC SD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.5525000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-AVC-SD-R3,CHANNEL_OUTPUT,,,,,AVC,,us-east-1,3 Year,SD,AWS Elemental MediaLive,
Z99WNN7UUZETUJ3D,JRTCKXETXF,Z99WNN7UUZETUJ3D.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1440/hour for Standard Pipeline HD MPEG-2 inputs at 10-20mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.1440000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-MPEG2-HD-L20,CHANNEL_INPUT,10-20mbps,,NA,MPEG-2,NA,Standard,us-east-1,On Demand,HD,AWS Elemental MediaLive,NA
ZBGA9XT5AA75BKTJ,JRTCKXETXF,ZBGA9XT5AA75BKTJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.4875/hour for 1-year reserved MPEG2 SD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.4875000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-MPEG2-SD-R,CHANNEL_OUTPUT,,,,,MPEG-2,,us-east-1,1 Year,SD,AWS Elemental MediaLive,
ZBZSFGUKC3P8889B,JRTCKXETXF,ZBZSFGUKC3P8889B.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.5341/hour for MediaLive Anywhere HD HEVC in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.5341000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EMLA-USE1-HEVC-HD,CHANNEL_ACTIVE,,HEVC,,,,,us-east-1,,HD,AWS Elemental MediaLive,
ZC2HB2T2DUMSNX9E,JRTCKXETXF,ZC2HB2T2DUMSNX9E.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.5292/hour for Single Pipeline HD AVC outputs at <10mbps,30-60fps,and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.5292000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-AVC-HD-L10-60-S,CHANNEL_OUTPUT,<10mbps,,30-60fps,NA,AVC,Single,us-east-1,On Demand,HD,AWS Elemental MediaLive,Standard
ZHGN565KVFY4GR7Z,JRTCKXETXF,ZHGN565KVFY4GR7Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1726/hour for reserved Standard Pipeline HD HEVC inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hours,0.1726000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-HEVC-HD-L50-R,CHANNEL_INPUT,20-50mbps,,NA,HEVC,NA,Standard,us-east-1,1 Year,HD,AWS Elemental MediaLive,NA
ZPDF54QC9EKWFFMD,JRTCKXETXF,ZPDF54QC9EKWFFMD.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.1168/hour for Single Pipeline HD HEVC outputs at 30-60fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,2.1168000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-OUT-HEVC-HD-60-S,CHANNEL_OUTPUT,NA,,30-60fps,NA,HEVC,Single,us-east-1,On Demand,HD,AWS Elemental MediaLive,Standard
ZQ2HHWDV2KDM9HAC,JRTCKXETXF,ZQ2HHWDV2KDM9HAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.5000/hour for on demand Single Pipeline HD Link input in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.5000000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-DEVICE,CHANNEL_INPUT,,,,Link,NA,Single,us-east-1,On Demand,HD,AWS Elemental MediaLive,
ZS6PCTDS4WF86Q7Q,JRTCKXETXF,ZS6PCTDS4WF86Q7Q.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.6800/hour for Single Pipeline FHD CDI inputs in US East (N. Virginia),2025-05-01,0,Inf,hours,1.6800000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-CDI-FHD,CHANNEL_INPUT,,,,CDI,NA,Single,us-east-1,On Demand,FHD,AWS Elemental MediaLive,
ZWHH2ZZWJJ5NF823,JRTCKXETXF,ZWHH2ZZWJJ5NF823.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.4167/hour for reserved Standard Pipeline UHD Link input in US East (N. Virginia),2025-05-01,0,Inf,Hrs,1.4167000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-IN-LINK-UHD-R,CHANNEL_INPUT,,,,Link,NA,Standard,us-east-1,1 Year,UHD,AWS Elemental MediaLive,
ZWQFKWYGGSYJMAM3,JRTCKXETXF,ZWQFKWYGGSYJMAM3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0540/hour for Single Pipeline SD MPEG-2 inputs at 20-50mbps in US East (N. Virginia),2025-05-01,0,Inf,Hrs,0.0540000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML1-USE1-IN-MPEG2-SD-L50,CHANNEL_INPUT,20-50mbps,,NA,MPEG-2,NA,Single,us-east-1,On Demand,SD,AWS Elemental MediaLive,NA
ZXS9ASZPMNHY99SG,JRTCKXETXF,ZXS9ASZPMNHY99SG.JRTCKXETXF.6YS6EN2CT7,OnDemand,$12.9600/hour for 5-year reserved HEVC UHD multiplex output in US East (N. Virginia),2025-05-01,0,Inf,Hrs,12.9600000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-MUX-HEVC-UHD-R5,CHANNEL_OUTPUT,,,,,HEVC,,us-east-1,5 Year,UHD,AWS Elemental MediaLive,
ZYTD7NAPDD54BK2Y,JRTCKXETXF,ZYTD7NAPDD54BK2Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.939/hour for Standard Pipeline HD AV1 outputs at 30-60fps and Standard VQ in US East (N. Virginia),2025-05-01,0,Inf,Hrs,4.9390000000,USD,Transcode minute,AWSElementalMediaLive,US East (N. Virginia),AWS Region,EML2-USE1-OUT-AV1-HD-60-S,CHANNEL_OUTPUT,NA,,30-60fps,NA,AV1,Standard,us-east-1,On Demand,HD,AWS Elemental MediaLive,Standard
